Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2014,Samhallsbyggnadsbolaget I Norden AB,Real Estate Operations,Real Estate,0.56,0.0,1.3,0.0,0.0,7.76,0.0,-0.09536082474226805
2015,Samhallsbyggnadsbolaget I Norden AB,Real Estate Operations,Real Estate,10.52,0.0,4.88,0.0,0.0,36.63,0.0,0.15397215397215394
2016,Samhallsbyggnadsbolaget I Norden AB,Real Estate Operations,Real Estate,9.43,0.0,6.48,0.0,0.0,1675.24,0.0,0.001760941715813853
2017,Samhallsbyggnadsbolaget I Norden AB,Real Estate Operations,Real Estate,1296.3,292.94,145.07999999999998,0.0,421.97,7061.74,579.26,0.05710116476900928
2018,Samhallsbyggnadsbolaget I Norden AB,Real Estate Operations,Real Estate,1573.62,361.93,181.36,0.0,462.36,10612.08,314.56,0.0519802976944422
2019,Samhallsbyggnadsbolaget I Norden AB,Real Estate Operations,Real Estate,1857.45,438.3,223.34,0.0,413.18,27131.28,1838.76,0.027015150824783125
2020,Samhallsbyggnadsbolaget I Norden AB,Real Estate Operations,Real Estate,5241.25,1010.18,451.36,0.0,995.85,54011.28,430.21,0.05113489729983511
2021,Samhallsbyggnadsbolaget I Norden AB,Real Estate Operations,Real Estate,5943.09,1116.46,608.3399999999999,0.0,1013.23,76870.59,3966.29,0.03964848717565547
2022,Samhallsbyggnadsbolaget I Norden AB,Real Estate Operations,Real Estate,5097.53,1243.74,768.67,0.0,1001.45,57081.15,2532.94,0.03495264290707113
2023,Samhallsbyggnadsbolaget I Norden AB,Real Estate Operations,Real Estate,4559.36,1016.18,873.85,0.0,1399.36,34631.7,2461.54,0.03423723567960092
2024,Samhallsbyggnadsbolaget I Norden AB,Real Estate Operations,Real Estate,3771.03,888.86,1071.92,0.0,1410.58,21395.7,5936.22,0.014622829278001693
