Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2011,Thule Group AB,Automobiles & Auto Parts,Consumer Discretionary,3560.15,4425.58,884.4300000000001,114.87,354.98,1334.54,0.0,-1.491128029133634
2012,Thule Group AB,Automobiles & Auto Parts,Consumer Discretionary,3748.79,4647.74,956.53,149.54,212.28,1432.14,0.0,-1.339408158420266
2013,Thule Group AB,Automobiles & Auto Parts,Consumer Discretionary,3908.81,4900.68,990.97,163.36,176.89,1693.59,0.0,-1.1787799880726744
2014,Thule Group AB,Automobiles & Auto Parts,Consumer Discretionary,4185.06,5035.66,1041.67,184.63,204.84,2842.92,0.0,-0.6727167841515059
2015,Thule Group AB,Automobiles & Auto Parts,Consumer Discretionary,5086.48,6251.02,1172.19,198.87,49.72,3378.31,0.0,-0.6475367861445518
2016,Thule Group AB,Automobiles & Auto Parts,Consumer Discretionary,5208.29,6107.76,1246.1,251.38,43.21,3628.27,0.0,-0.5339734914987032
2017,Thule Group AB,Automobiles & Auto Parts,Consumer Discretionary,5686.13,6691.28,1310.17,319.55,48.42,3469.24,0.0,-0.5892328002674937
2018,Thule Group AB,Automobiles & Auto Parts,Consumer Discretionary,6072.06,7225.78,1370.06,357.73,45.89,3915.15,0.0,-0.5649694136878534
2019,Thule Group AB,Automobiles & Auto Parts,Consumer Discretionary,6549.45,7833.66,1520.58,384.33,47.46,4060.08,0.0,-0.6078500916238104
2020,Thule Group AB,Automobiles & Auto Parts,Consumer Discretionary,8011.82,9413.98,1676.47,407.35,53.22,5485.19,0.0,-0.4967011170077973
2021,Thule Group AB,Automobiles & Auto Parts,Consumer Discretionary,10408.92,12479.48,1839.05,475.05,39.09,5665.43,0.0,-0.6131308656183201
2022,Thule Group AB,Automobiles & Auto Parts,Consumer Discretionary,9632.57,11931.92,2045.67,578.64,79.81,6168.11,0.0,-0.6235605396142417
2023,Thule Group AB,Automobiles & Auto Parts,Consumer Discretionary,9088.87,10739.04,2221.4500000000003,626.03,155.26,6895.33,0.0,-0.49321062226173373
2024,Thule Group AB,Automobiles & Auto Parts,Consumer Discretionary,9703.17,11119.86,2595.38,682.41,158.65,8322.43,0.0,-0.4191456101162762
