Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,Medivir AB,Biotechnology & Medical Research,Health Care,75.8,0.0,83.35,0.0,0.43,434.49,0.0,-0.018366360560657314
2005,Medivir AB,Biotechnology & Medical Research,Health Care,88.66,0.0,75.28,0.0,8.28,320.95,0.0,0.015890325595887198
2006,Medivir AB,Biotechnology & Medical Research,Health Care,109.68,0.0,150.99,254.78,0.6,169.63,0.0,1.2549077403761129
2007,Medivir AB,Biotechnology & Medical Research,Health Care,216.36,0.0,145.71,242.17,8.95,322.93,0.0,0.9409779209116527
2008,Medivir AB,Biotechnology & Medical Research,Health Care,83.12,0.0,86.89,0.16,12.25,255.75,0.0,-0.06201368523949169
2009,Medivir AB,Biotechnology & Medical Research,Health Care,21.14,0.0,59.48,101.64,3.93,124.49,0.0,0.4769057755643024
2010,Medivir AB,Biotechnology & Medical Research,Health Care,46.11,0.0,32.75,128.83,0.0,526.89,0.0,0.2698665755660574
2011,Medivir AB,Biotechnology & Medical Research,Health Care,603.35,207.82,154.97,158.98,18.25,950.64,0.0,0.4010876882942018
2012,Medivir AB,Biotechnology & Medical Research,Health Care,146.66,52.7,96.19,174.76,4.62,748.92,0.0,0.2242028521070341
2013,Medivir AB,Biotechnology & Medical Research,Health Care,402.66,64.77,113.83,207.06,1.93,803.52,0.0,0.5341372958980487
2014,Medivir AB,Biotechnology & Medical Research,Health Care,1623.12,159.85,159.56,225.75,1.43,1900.33,0.0,0.8040866586329742
2015,Medivir AB,Biotechnology & Medical Research,Health Care,453.46,36.59,102.54,266.16,8.83,1517.63,0.0,0.3766794277920178
2016,Medivir AB,Biotechnology & Medical Research,Health Care,91.36,15.66,85.28999999999999,301.55,4.93,1643.35,0.0,0.17466151458910156
2017,Medivir AB,Biotechnology & Medical Research,Health Care,35.48,0.0,375.16,0.0,4.1,514.39,0.0,-0.6683255895332336
2018,Medivir AB,Biotechnology & Medical Research,Health Care,22.35,0.0,336.95,0.0,1.87,300.18,0.0,-1.054267439536278
2019,Medivir AB,Biotechnology & Medical Research,Health Care,8.12,0.0,121.23,0.0,1.68,172.96,0.0,-0.6636794634597595
2020,Medivir AB,Biotechnology & Medical Research,Health Care,14.28,0.0,81.6,0.0,0.56,148.18,0.0,-0.45809151032528
2021,Medivir AB,Biotechnology & Medical Research,Health Care,25.59,0.0,95.47,0.0,0.95,273.91,0.0,-0.25858858749224195
2022,Medivir AB,Biotechnology & Medical Research,Health Care,4.19,0.0,86.47,0.0,1.35,181.47,0.0,-0.4608475230065575
2023,Medivir AB,Biotechnology & Medical Research,Health Care,7.6,0.0,97.21,0.0,0.91,219.4,0.0,-0.4125797629899726
2024,Medivir AB,Biotechnology & Medical Research,Health Care,3.54,0.0,131.26,0.0,0.8,118.76,0.0,-1.0821825530481641
