Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2015,Electrolux Professional AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016,Electrolux Professional AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2017,Electrolux Professional AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,7478.54,9394.9,1762.39,340.86,5.81,2425.57,0.0,-1.3785213372526868
2018,Electrolux Professional AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,8115.43,10194.4,1941.29,358.67,5.62,3441.86,0.0,-1.0654733196585564
2019,Electrolux Professional AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,8636.75,11241.46,2122.66,407.6,18.61,2542.0,0.0,-1.7066797797010222
2020,Electrolux Professional AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,7433.55,10021.94,2032.64,307.04,13.31,2907.05,0.0,-1.4885536884470514
2021,Electrolux Professional AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,7879.35,10443.0,2038.49,333.73,9.02,3434.33,0.0,-1.245491842659267
2022,Electrolux Professional AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,10486.75,14102.04,2515.98,362.01,124.47,4019.2,0.0,-1.4663938097133762
2023,Electrolux Professional AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,11792.04,15625.84,2828.58,386.17,245.83,4736.83,0.0,-1.3768786298009426
2024,Electrolux Professional AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,12796.88,16802.84,3141.51,561.38,216.62,5857.06,0.0,-1.161454723018033
