Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,Nederman Holding AB,Professional & Commercial Services,Industrials,685.5,364.48,276.59999999999997,18.08,17.98,242.0,0.0,0.1839669421487603
2005,Nederman Holding AB,Professional & Commercial Services,Industrials,697.5,360.08,275.45,12.34,11.56,276.19,0.0,0.22719866758390964
2006,Nederman Holding AB,Professional & Commercial Services,Industrials,763.83,388.55,303.75,12.49,4.3,342.89,0.0,0.23249438595467947
2007,Nederman Holding AB,Professional & Commercial Services,Industrials,902.63,467.09,332.91999999999996,13.09,9.79,379.93,0.0,0.2787881978259154
2008,Nederman Holding AB,Professional & Commercial Services,Industrials,1088.22,559.8,406.7,14.71,13.0,470.49,0.0,0.2623435142085912
2009,Nederman Holding AB,Professional & Commercial Services,Industrials,865.8,449.03,388.95,13.74,6.42,416.45,0.0,0.08437987753631888
2010,Nederman Holding AB,Professional & Commercial Services,Industrials,1422.72,836.7,501.78,16.54,21.42,432.18,0.0,0.18362719237354813
2011,Nederman Holding AB,Professional & Commercial Services,Industrials,1728.17,1011.22,568.23,21.94,31.44,483.14,0.0,0.28815664196713187
2012,Nederman Holding AB,Professional & Commercial Services,Industrials,1953.12,1174.22,608.12,16.84,21.14,514.65,0.0,0.32348197804333023
2013,Nederman Holding AB,Professional & Commercial Services,Industrials,2399.98,1533.83,715.97,13.27,23.56,584.13,0.0,0.23948436135791698
2014,Nederman Holding AB,Professional & Commercial Services,Industrials,2596.74,1665.11,755.8100000000001,9.46,23.15,702.87,0.0,0.23066854468109302
2015,Nederman Holding AB,Professional & Commercial Services,Industrials,3057.62,1979.52,832.1,6.12,21.03,876.08,0.0,0.2637772806136425
2016,Nederman Holding AB,Professional & Commercial Services,Industrials,3051.23,1960.28,861.77,7.66,19.05,931.44,0.0,0.233820750665636
2017,Nederman Holding AB,Professional & Commercial Services,Industrials,3048.84,1886.92,875.77,13.75,21.4,1076.5,0.0,0.25870877844867635
2018,Nederman Holding AB,Professional & Commercial Services,Industrials,3328.11,2080.74,961.56,41.3,35.77,1205.09,0.0,0.24175787700503729
2019,Nederman Holding AB,Professional & Commercial Services,Industrials,4008.68,2527.84,1159.13,60.67,29.31,1292.29,0.0,0.273212668982968
2020,Nederman Holding AB,Professional & Commercial Services,Industrials,3761.09,2335.59,1100.15,70.93,46.36,1358.3,0.0,0.25761613781933296
2021,Nederman Holding AB,Professional & Commercial Services,Industrials,4050.72,2524.06,1101.8300000000002,57.13,29.57,1673.23,0.0,0.27036928575270575
2022,Nederman Holding AB,Professional & Commercial Services,Industrials,4920.7,3145.93,1324.23,68.89,51.69,2058.08,0.0,0.22727007696493823
2023,Nederman Holding AB,Professional & Commercial Services,Industrials,6158.57,3922.98,1623.89,78.23,117.14,2388.05,0.0,0.23985678691819667
2024,Nederman Holding AB,Professional & Commercial Services,Industrials,6000.18,3636.99,1787.6799999999998,100.78,126.62,2793.95,1.03,0.19666330349412184
