Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,XANO Industri AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,353.66,270.66,60.58,0.0,7.3,215.38,0.0,0.07020150431794968
2005,XANO Industri AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,453.25,351.95,66.23,0.0,6.53,233.46,0.0,0.12224792255632659
2006,XANO Industri AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,757.91,603.89,82.67,0.0,0.0,302.4,0.0,0.23594576719576715
2007,XANO Industri AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1180.0,950.76,125.57,0.0,21.92,324.5,0.0,0.2519260400616333
2008,XANO Industri AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1199.33,989.86,264.87,0.0,28.36,368.47,0.0,-0.2273183705593402
2009,XANO Industri AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,681.05,576.83,96.43,0.0,17.38,315.89,0.0,-0.03035866915698532
2010,XANO Industri AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,988.46,816.3,116.73,0.0,0.0,387.01,0.0,0.14322627322291434
2011,XANO Industri AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1003.69,797.32,164.24,0.0,13.15,432.91,0.0,0.06694232057471529
2012,XANO Industri AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1006.81,802.77,136.26000000000002,0.0,11.05,461.67,0.0,0.12287997920592619
2013,XANO Industri AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,892.25,698.07,124.39,0.0,15.68,609.22,0.0,0.08881848921571837
2014,XANO Industri AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,912.87,724.43,129.77,0.0,12.15,340.75,0.0,0.1365223771093178
2015,XANO Industri AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1006.4,773.51,154.17,0.0,12.11,435.89,0.0,0.15281378329395032
2016,XANO Industri AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1032.69,789.35,157.5,0.0,11.64,390.4,0.0,0.19006147540983614
2017,XANO Industri AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1610.55,1219.45,186.44000000000003,0.0,15.92,541.66,0.0,0.34844736550603683
2018,XANO Industri AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1914.08,1483.84,226.64,0.0,17.32,669.15,0.0,0.2783830232384369
2019,XANO Industri AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1980.3,1542.81,237.05999999999997,0.0,21.66,750.02,0.0,0.23835364390282932
2020,XANO Industri AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2292.02,1749.18,282.26,0.0,18.75,1097.42,0.0,0.220362304313754
2021,XANO Industri AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3158.33,2380.74,349.81,0.0,21.96,1306.45,0.0,0.31062803781239245
2022,XANO Industri AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3333.78,2625.61,407.97,0.0,31.9,1440.36,0.0,0.18627287622538816
2023,XANO Industri AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3415.25,2665.97,497.84,0.0,68.83,1661.68,0.0,0.10989480525733007
2024,XANO Industri AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3371.07,2725.84,560.4300000000001,0.0,83.16,1767.91,0.0,0.000927649031907709
