Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2012,Coor Service Management Holding AB,Professional & Commercial Services,Industrials,4749.1,4340.76,0.0,0.0,570.5,-1547.04,0.0,0.10481952632123272
2013,Coor Service Management Holding AB,Professional & Commercial Services,Industrials,5824.51,5461.16,0.0,0.0,614.32,1535.82,0.0,-0.16341107681889785
2014,Coor Service Management Holding AB,Professional & Commercial Services,Industrials,6286.58,5925.46,0.0,0.0,178.87,1128.76,0.0,0.16146036358481863
2015,Coor Service Management Holding AB,Professional & Commercial Services,Industrials,7153.58,6493.87,0.0,0.0,100.39,2860.26,0.0,0.1955486564158503
2016,Coor Service Management Holding AB,Professional & Commercial Services,Industrials,7140.78,6359.15,544.0,0.0,0.0,2592.7,0.0,0.09165348864118492
2017,Coor Service Management Holding AB,Professional & Commercial Services,Industrials,7477.57,6677.71,0.0,0.0,31.96,2465.59,0.0,0.3114467531098032
2018,Coor Service Management Holding AB,Professional & Commercial Services,Industrials,8886.15,8034.9,0.0,0.0,40.27,2111.76,0.0,0.3840303822404061
2019,Coor Service Management Holding AB,Professional & Commercial Services,Industrials,9597.11,8678.62,0.0,0.0,42.81,1856.57,0.0,0.47166549066288904
2020,Coor Service Management Holding AB,Professional & Commercial Services,Industrials,9816.22,8796.83,0.0,0.0,48.1,2170.89,0.0,0.44741557610012456
2021,Coor Service Management Holding AB,Professional & Commercial Services,Industrials,10126.3,8947.71,0.0,0.0,44.1,1951.48,0.0,0.5813485149732512
2022,Coor Service Management Holding AB,Professional & Commercial Services,Industrials,11201.26,10023.08,0.0,0.0,57.01,1824.17,0.0,0.6146192514952007
2023,Coor Service Management Holding AB,Professional & Commercial Services,Industrials,12384.23,11140.13,0.0,0.0,118.44,1575.59,0.0,0.7144371314872526
2024,Coor Service Management Holding AB,Professional & Commercial Services,Industrials,12650.43,11276.47,0.0,0.0,157.63,1466.06,0.0,0.8296590862584075
