Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,mySafety Group AB,Software & IT Services,Information Technology,29.34,10.68,20.14,0.0,0.01,13.46,0.0,-0.11069836552748888
2005,mySafety Group AB,Software & IT Services,Information Technology,36.1,19.73,13.85,0.0,0.01,14.92,0.0,0.16823056300268108
2006,mySafety Group AB,Software & IT Services,Information Technology,31.21,15.09,14.74,0.0,0.0,15.26,0.0,0.09043250327654002
2007,mySafety Group AB,Software & IT Services,Information Technology,31.92,13.04,18.74,0.0,0.08,21.44,0.0,0.002798507462686759
2008,mySafety Group AB,Software & IT Services,Information Technology,43.52,11.75,32.660000000000004,0.0,0.31,18.58,0.0,-0.06458557588805171
2009,mySafety Group AB,Software & IT Services,Information Technology,34.11,7.63,25.13,0.0,0.14,18.32,0.0,0.06604803493449789
2010,mySafety Group AB,Software & IT Services,Information Technology,26.19,6.81,25.5,0.0,0.04,15.34,0.0,-0.40156453715775736
2011,mySafety Group AB,Software & IT Services,Information Technology,36.2,9.17,26.950000000000003,0.0,0.05,15.14,0.0,0.0019815059445177207
2012,mySafety Group AB,Software & IT Services,Information Technology,35.96,11.94,26.68,0.0,0.02,12.14,0.0,-0.22075782537067518
2013,mySafety Group AB,Software & IT Services,Information Technology,48.03,19.78,26.73,0.0,0.0,14.57,0.0,0.10432395332875768
2014,mySafety Group AB,Software & IT Services,Information Technology,47.31,22.15,26.15,0.0,0.0,13.47,0.0,-0.0734966592427613
2015,mySafety Group AB,Software & IT Services,Information Technology,69.75,31.75,40.82,0.0,0.12,25.56,3.53,-0.10106565830182195
2016,mySafety Group AB,Software & IT Services,Information Technology,153.65,60.2,96.43,0.0,0.77,55.93,0.0,-0.06704809583407838
2017,mySafety Group AB,Software & IT Services,Information Technology,211.88,61.89,151.54,0.0,0.51,108.6,0.0,-0.018968692449355274
2018,mySafety Group AB,Software & IT Services,Information Technology,247.33,68.6,181.25000000000003,0.0,0.5,129.18,18.49,-0.020451005620640686
2019,mySafety Group AB,Software & IT Services,Information Technology,238.06,67.35,170.9,0.0,0.63,130.38,29.2,-0.00513848853239753
2020,mySafety Group AB,Software & IT Services,Information Technology,206.37,56.07,147.87,0.0,0.62,99.78,18.62,0.015287162162162218
2021,mySafety Group AB,Software & IT Services,Information Technology,0.89,0.0,11.39,0.0,0.0,86.38,7.24,-0.1121555223242897
2022,mySafety Group AB,Software & IT Services,Information Technology,0.84,0.0,13.76,0.0,0.11,19.37,0.0,-0.6726897263810014
2023,mySafety Group AB,Software & IT Services,Information Technology,310.43,125.86,172.67999999999998,0.0,9.54,89.96,0.0,0.02612272120942659
2024,mySafety Group AB,Software & IT Services,Information Technology,325.41,117.97,179.44,0.0,11.24,92.29,0.0,0.18160147361577664
