Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,Wise Group AB,Professional & Commercial Services,Industrials,28.48,0.0,29.79,0.0,0.29,0.01,0.0,-159.9999999999999
2005,Wise Group AB,Professional & Commercial Services,Industrials,37.93,0.0,37.38,0.0,0.3,12.33,0.0,0.02027575020275727
2006,Wise Group AB,Professional & Commercial Services,Industrials,46.27,0.0,49.64,0.0,0.0,10.55,0.0,-0.3194312796208528
2007,Wise Group AB,Professional & Commercial Services,Industrials,66.95,0.0,65.52,0.0,0.0,30.19,0.0,0.0473666777078505
2008,Wise Group AB,Professional & Commercial Services,Industrials,90.47,0.0,83.86000000000001,0.0,0.71,35.5,0.0,0.16619718309859113
2009,Wise Group AB,Professional & Commercial Services,Industrials,73.63,0.0,72.02000000000001,0.0,0.04,32.17,0.0,0.04880323282561346
2010,Wise Group AB,Professional & Commercial Services,Industrials,107.82,0.0,97.07,0.0,0.01,41.93,0.0,0.25614118769377536
2011,Wise Group AB,Professional & Commercial Services,Industrials,191.61,0.0,170.05999999999997,0.0,0.33,50.47,0.0,0.420447790766793
2012,Wise Group AB,Professional & Commercial Services,Industrials,388.11,0.0,353.42,0.0,1.6,85.24,0.0,0.3881980290943219
2013,Wise Group AB,Professional & Commercial Services,Industrials,422.99,0.0,405.75,0.0,0.73,87.08,0.0,0.1895957740009188
2014,Wise Group AB,Professional & Commercial Services,Industrials,498.05,0.0,467.01,0.0,0.1,95.06,0.0,0.3254786450662741
2015,Wise Group AB,Professional & Commercial Services,Industrials,597.76,0.0,561.03,0.0,0.14,112.48,0.0,0.32530227596017086
2016,Wise Group AB,Professional & Commercial Services,Industrials,693.62,0.0,642.87,0.0,0.39,113.47,0.0,0.44381774918480654
2017,Wise Group AB,Professional & Commercial Services,Industrials,790.66,0.0,741.74,0.0,0.6,122.8,0.0,0.39348534201954366
2018,Wise Group AB,Professional & Commercial Services,Industrials,870.69,0.0,813.57,0.0,0.66,125.95,0.0,0.4482731242556571
2019,Wise Group AB,Professional & Commercial Services,Industrials,867.62,0.0,829.3300000000002,0.0,0.66,96.13,0.0,0.39144907937168266
2020,Wise Group AB,Professional & Commercial Services,Industrials,839.44,0.0,791.7099999999999,0.0,0.65,104.68,0.0,0.4497516239969443
2021,Wise Group AB,Professional & Commercial Services,Industrials,746.23,0.0,685.16,0.0,0.78,138.07,0.0,0.43666256246831353
2022,Wise Group AB,Professional & Commercial Services,Industrials,865.07,0.0,800.52,0.0,0.51,124.87,0.0,0.5128533675022028
2023,Wise Group AB,Professional & Commercial Services,Industrials,799.31,0.0,791.78,0.0,0.21,87.46,0.0,0.08369540361307996
2024,Wise Group AB,Professional & Commercial Services,Industrials,641.35,0.0,633.7,0.0,0.51,70.43,0.0,0.1013772540110745
