Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2008,Byggmax Group AB,Specialty Retailers,Consumer Discretionary,1802.16,1293.74,367.9,0.0,85.69,155.15,0.0,0.3533999355462462
2009,Byggmax Group AB,Specialty Retailers,Consumer Discretionary,2011.02,1412.0,348.61,0.0,67.04,273.28,0.0,0.6709967798594847
2010,Byggmax Group AB,Specialty Retailers,Consumer Discretionary,2328.8,1636.12,431.0,0.0,34.94,649.44,0.0,0.3491315594974136
2011,Byggmax Group AB,Specialty Retailers,Consumer Discretionary,2579.95,1803.4,501.72,0.0,15.98,732.69,0.0,0.3532872019544414
2012,Byggmax Group AB,Specialty Retailers,Consumer Discretionary,2655.95,1855.14,537.57,0.0,15.64,782.58,0.0,0.31638937872166384
2013,Byggmax Group AB,Specialty Retailers,Consumer Discretionary,2902.86,2010.45,961.63,0.0,13.09,914.18,0.0,-0.09003697302500593
2014,Byggmax Group AB,Specialty Retailers,Consumer Discretionary,3258.39,2244.65,1056.37,0.0,8.27,1004.13,0.0,-0.05069064762530758
2015,Byggmax Group AB,Specialty Retailers,Consumer Discretionary,3949.77,2742.4,1287.02,0.0,5.93,1195.07,0.0,-0.07161086798262872
2016,Byggmax Group AB,Specialty Retailers,Consumer Discretionary,5125.12,3558.02,1737.37,0.0,20.23,1234.9,0.0,-0.15426350311766132
2017,Byggmax Group AB,Specialty Retailers,Consumer Discretionary,5152.96,3555.38,1880.6200000000003,0.0,12.69,1359.68,0.0,-0.2174997058131328
2018,Byggmax Group AB,Specialty Retailers,Consumer Discretionary,4783.29,3309.85,1733.4,0.0,13.67,1313.9,0.0,-0.20825785828449656
2019,Byggmax Group AB,Specialty Retailers,Consumer Discretionary,4911.06,3336.79,1254.15,0.0,14.98,1407.24,0.0,0.2168357920468437
2020,Byggmax Group AB,Specialty Retailers,Consumer Discretionary,6960.7,4691.64,1526.0099999999998,0.0,8.19,2054.99,0.0,0.3575978471914704
2021,Byggmax Group AB,Specialty Retailers,Consumer Discretionary,7661.87,5049.12,1732.82,0.0,11.02,2194.08,0.0,0.39602475752935173
2022,Byggmax Group AB,Specialty Retailers,Consumer Discretionary,6898.05,4559.74,1915.49,0.0,31.35,2222.33,0.0,0.17615295658160596
2023,Byggmax Group AB,Specialty Retailers,Consumer Discretionary,6084.13,4049.78,1759.64,0.0,69.67,2376.97,0.0,0.08626108028288107
2024,Byggmax Group AB,Specialty Retailers,Consumer Discretionary,6087.75,3976.46,1719.74,0.0,58.99,2469.49,0.0,0.1346674819497143
