Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2008,Dedicare AB (publ),Professional & Commercial Services,Industrials,231.45,0.0,212.92,0.0,0.11,25.0,0.0,0.7368000000000001
2009,Dedicare AB (publ),Professional & Commercial Services,Industrials,281.3,0.0,260.34,0.0,0.18,39.39,0.0,0.5275450621985285
2010,Dedicare AB (publ),Professional & Commercial Services,Industrials,278.73,0.0,261.02,0.0,0.0,0.0,0.0,
2011,Dedicare AB (publ),Professional & Commercial Services,Industrials,352.44,0.0,333.26,0.0,0.52,31.7,0.0,0.5886435331230286
2012,Dedicare AB (publ),Professional & Commercial Services,Industrials,468.13,0.0,439.62,0.0,0.9,44.0,0.0,0.6274999999999998
2013,Dedicare AB (publ),Professional & Commercial Services,Industrials,422.84,0.0,406.81,0.0,0.26,45.34,0.0,0.34781649757388555
2014,Dedicare AB (publ),Professional & Commercial Services,Industrials,457.55,0.0,428.24,0.0,0.0,63.35,0.0,0.4626677190213102
2015,Dedicare AB (publ),Professional & Commercial Services,Industrials,548.06,0.0,509.39,0.0,1.03,106.48,0.0,0.3534936138241919
2016,Dedicare AB (publ),Professional & Commercial Services,Industrials,638.37,0.0,568.95,0.0,0.68,115.4,0.0,0.5956672443674172
2017,Dedicare AB (publ),Professional & Commercial Services,Industrials,757.83,150.0,531.91,0.0,0.0,109.53,0.0,0.6931434310234645
2018,Dedicare AB (publ),Professional & Commercial Services,Industrials,760.43,178.63,533.6899999999999,0.0,0.52,99.98,0.0,0.475995199039808
2019,Dedicare AB (publ),Professional & Commercial Services,Industrials,722.12,180.9,502.36,0.0,1.05,87.29,0.0,0.4331538549662048
2020,Dedicare AB (publ),Professional & Commercial Services,Industrials,905.98,221.9,627.46,0.0,2.39,141.41,0.0,0.3834948023477831
2021,Dedicare AB (publ),Professional & Commercial Services,Industrials,1252.64,271.81,879.39,0.0,1.8,173.9,0.0,0.5729729729729739
2022,Dedicare AB (publ),Professional & Commercial Services,Industrials,1679.86,348.35,1202.8,0.0,3.63,247.14,0.0,0.5061098972242446
2023,Dedicare AB (publ),Professional & Commercial Services,Industrials,1961.39,394.97,1417.77,0.0,7.15,312.03,0.0,0.45348203698362366
2024,Dedicare AB (publ),Professional & Commercial Services,Industrials,1748.95,287.79,1394.04,0.0,5.17,307.71,0.0,0.20132592375938424
