Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2011,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,474.2,599.9,134.29999999999998,0.0,17.96,72.75,0.0,-3.8207560137457044
2012,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,536.71,656.22,122.76,0.0,14.48,125.91,0.0,-2.0391549519498056
2013,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,502.57,601.66,142.48000000000002,0.0,19.54,382.4,0.0,-0.6828190376569039
2014,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,706.45,833.28,171.95,0.0,28.95,390.14,0.0,-0.8400317834623466
2015,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,927.34,1057.0,208.17,0.0,40.24,575.89,0.0,-0.6564969004497385
2016,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1075.45,1245.58,227.16,0.0,37.31,598.22,0.0,-0.7264885827956268
2017,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1419.26,1718.16,268.18,0.0,48.69,680.96,0.0,-0.9042675046992483
2018,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1546.24,1871.58,292.28,0.0,7.85,818.25,0.0,-0.7643996333638863
2019,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1653.54,1987.24,330.38,0.0,8.4,941.97,0.0,-0.7139080862447849
2020,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1754.49,2131.26,366.68,0.0,7.87,1194.64,0.0,-0.6289091274358805
2021,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2563.57,3213.38,427.97,0.0,7.91,1427.24,0.0,-0.7606919649112973
2022,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2867.45,3800.38,469.26,0.0,10.39,1623.75,0.0,-0.8699491916859124
2023,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3014.66,3745.56,576.4200000000001,0.0,26.09,1927.01,0.0,-0.6919580074830957
2024,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3236.57,4079.02,683.96,0.0,42.63,2118.72,0.0,-0.7405603383174748
