Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,PION Group AB,Professional & Commercial Services,Industrials,831.06,0.0,812.28,0.0,0.13,246.06,0.0,0.0757945216613833
2005,PION Group AB,Professional & Commercial Services,Industrials,871.25,0.0,853.8800000000001,0.0,0.0,192.58,0.0,0.09019628206459596
2006,PION Group AB,Professional & Commercial Services,Industrials,1054.98,0.0,985.8,0.0,0.06,250.75,0.0,0.27565304087736814
2007,PION Group AB,Professional & Commercial Services,Industrials,1161.22,0.0,1094.22,0.0,0.18,246.93,0.0,0.2706030049001741
2008,PION Group AB,Professional & Commercial Services,Industrials,1229.78,0.0,1133.4199999999998,0.0,0.07,247.42,1.05,0.38753169396707904
2009,PION Group AB,Professional & Commercial Services,Industrials,1079.06,0.0,1043.62,0.0,0.18,177.23,1.59,0.1971815233195395
2010,PION Group AB,Professional & Commercial Services,Industrials,864.08,0.0,854.6600000000001,0.0,0.03,119.22,2.18,0.07734761120263559
2011,PION Group AB,Professional & Commercial Services,Industrials,969.61,0.0,948.26,0.0,0.18,98.1,0.01,0.2157782081337277
2012,PION Group AB,Professional & Commercial Services,Industrials,763.62,0.0,773.94,0.0,0.14,67.76,0.01,-0.15434558064040207
2013,PION Group AB,Professional & Commercial Services,Industrials,657.99,0.0,652.27,0.0,0.1,56.85,0.01,0.09883925430882919
2014,PION Group AB,Professional & Commercial Services,Industrials,643.52,0.0,635.3399999999999,0.0,0.1,65.01,0.01,0.12426945555213877
2015,PION Group AB,Professional & Commercial Services,Industrials,723.88,0.0,705.77,0.0,0.06,79.01,0.01,0.22842318400404976
2016,PION Group AB,Professional & Commercial Services,Industrials,770.59,0.0,744.38,0.0,0.58,77.36,0.01,0.3312653483262251
2017,PION Group AB,Professional & Commercial Services,Industrials,1896.62,0.0,1837.31,0.0,0.66,171.22,0.01,0.34252175436547305
2018,PION Group AB,Professional & Commercial Services,Industrials,1819.14,0.0,1798.2900000000002,0.0,0.42,141.36,0.01,0.14451439485039191
2019,PION Group AB,Professional & Commercial Services,Industrials,1562.51,0.0,1505.7800000000002,0.0,0.15,143.66,0.95,0.3912592490145896
2020,PION Group AB,Professional & Commercial Services,Industrials,1496.93,0.0,1454.04,0.0,0.06,167.39,0.94,0.25444068199370345
2021,PION Group AB,Professional & Commercial Services,Industrials,1835.25,0.0,1731.34,0.0,0.02,207.22,0.78,0.49947115384615426
2022,PION Group AB,Professional & Commercial Services,Industrials,1982.03,0.0,1889.37,0.0,0.05,218.87,1.46,0.42032405936549755
2023,PION Group AB,Professional & Commercial Services,Industrials,2010.62,0.0,1987.95,0.0,0.27,207.57,1.18,0.10730538922155615
2024,PION Group AB,Professional & Commercial Services,Industrials,1628.05,0.0,1629.3,0.0,0.26,136.22,0.2,-0.01106875824659141
