Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2014,Oncopeptides AB,Biotechnology & Medical Research,Health Care,0.0,0.0,0.0,0.0,0.0,7.29,0.0,0.0
2015,Oncopeptides AB,Biotechnology & Medical Research,Health Care,0.0,0.0,0.0,0.0,0.0,-2.72,0.0,-0.0
2016,Oncopeptides AB,Biotechnology & Medical Research,Health Care,0.0,0.0,112.42,88.11,0.0,24.98,0.0,-0.9731785428342675
2017,Oncopeptides AB,Biotechnology & Medical Research,Health Care,0.0,0.0,239.78,191.51,0.0,418.28,0.0,-0.11540116668260499
2018,Oncopeptides AB,Biotechnology & Medical Research,Health Care,0.0,0.0,393.43999999999994,293.78,0.0,258.61,0.0,-0.38536792854104623
2019,Oncopeptides AB,Biotechnology & Medical Research,Health Care,0.0,0.0,695.81,510.21,0.48,747.33,0.0,-0.24899308203872444
2020,Oncopeptides AB,Biotechnology & Medical Research,Health Care,0.0,0.0,1628.64,886.55,1.52,602.4,0.0,-1.23441235059761
2021,Oncopeptides AB,Biotechnology & Medical Research,Health Care,118.56,106.48,1561.07,681.43,0.95,205.44,0.0,-4.2275603582554515
2022,Oncopeptides AB,Biotechnology & Medical Research,Health Care,7.94,0.02,345.61,206.81,0.84,277.01,0.0,-0.4755062994115737
2023,Oncopeptides AB,Biotechnology & Medical Research,Health Care,35.05,2.14,294.03,106.44,5.19,57.16,0.0,-2.7968859342197336
2024,Oncopeptides AB,Biotechnology & Medical Research,Health Care,32.19,5.42,323.89,123.25,11.7,55.81,0.0,-3.325031356387744
