Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2003,New Wave Group AB,Textiles & Apparel,Other,1652.16,0.0,525.87,0.0,0.0,584.8,0.0,1.9259404924760604
2004,New Wave Group AB,Textiles & Apparel,Other,2112.54,0.0,716.94,0.0,29.91,824.24,7.49,1.6419871833407473
2005,New Wave Group AB,Textiles & Apparel,Other,2642.16,0.0,963.41,0.0,41.89,963.03,8.41,1.6849831178456725
2006,New Wave Group AB,Textiles & Apparel,Other,3072.12,0.0,1144.79,0.0,55.69,1193.42,0.0,1.5682995089742084
2007,New Wave Group AB,Textiles & Apparel,Other,3635.14,0.0,1359.49,0.0,91.7,1199.52,10.01,1.805618711400296
2008,New Wave Group AB,Textiles & Apparel,Other,3938.04,0.0,1570.87,0.0,124.79,1598.74,31.92,1.3751364478186747
2009,New Wave Group AB,Textiles & Apparel,Other,3363.6,0.0,1399.59,0.0,39.67,1435.04,27.11,1.3161029990083097
2010,New Wave Group AB,Textiles & Apparel,Other,3563.65,0.0,1365.03,0.0,24.69,1655.75,21.43,1.2961816859251838
2011,New Wave Group AB,Textiles & Apparel,Other,3659.39,0.0,1435.12,0.0,46.12,1794.94,21.0,1.1994614359505271
2012,New Wave Group AB,Textiles & Apparel,Other,3678.49,2076.19,1477.78,0.0,53.46,1655.82,20.29,0.042395785479473154
2013,New Wave Group AB,Textiles & Apparel,Other,3652.85,1964.78,1399.9,0.0,54.87,1959.27,22.52,0.11772185751265263
2014,New Wave Group AB,Textiles & Apparel,Other,3925.65,2132.03,1524.11,0.0,38.86,2287.46,17.83,0.10005248797331355
2015,New Wave Group AB,Textiles & Apparel,Other,4746.78,2606.44,1852.55,0.0,64.44,2607.62,23.02,0.08490329349511896
2016,New Wave Group AB,Textiles & Apparel,Other,5142.6,2775.89,1943.88,0.0,60.1,2650.17,21.43,0.13577257074412352
2017,New Wave Group AB,Textiles & Apparel,Other,5420.12,2922.57,2003.71,0.0,52.48,3008.54,22.61,0.14560810253534126
2018,New Wave Group AB,Textiles & Apparel,Other,5890.95,3145.97,2246.9700000000003,0.0,40.08,3332.56,18.74,0.13664249694148534
2019,New Wave Group AB,Textiles & Apparel,Other,6424.28,3444.09,2300.96,0.0,51.46,3520.36,15.28,0.17755484155626688
2020,New Wave Group AB,Textiles & Apparel,Other,6242.01,3542.78,2004.28,0.0,45.75,4014.95,10.96,0.16125546770792196
2021,New Wave Group AB,Textiles & Apparel,Other,6733.43,3497.0,2089.4,0.0,105.53,4449.24,0.88,0.23403863266608546
2022,New Wave Group AB,Textiles & Apparel,Other,8402.7,4245.63,2542.21,0.0,34.68,5543.49,1.04,0.2849980070447812
2023,New Wave Group AB,Textiles & Apparel,Other,9467.97,4707.86,3001.55,0.0,121.13,6503.0,1.21,0.251749251638554
2024,New Wave Group AB,Textiles & Apparel,Other,9690.66,4904.67,3233.34,0.0,114.41,7419.15,0.82,0.19383366779110964
