Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,ITAB Shop Concept AB,Professional & Commercial Services,Industrials,874.68,696.04,121.23,0.0,9.37,138.0,0.0,0.3481159420289854
2005,ITAB Shop Concept AB,Professional & Commercial Services,Industrials,1096.51,892.56,141.83,0.0,12.61,168.96,0.0,0.2930279356060608
2006,ITAB Shop Concept AB,Professional & Commercial Services,Industrials,1581.7,1226.41,255.74,0.0,0.0,275.03,0.0,0.3619605133985382
2007,ITAB Shop Concept AB,Professional & Commercial Services,Industrials,2106.04,1627.85,354.51,0.0,30.58,328.64,0.0,0.28328870496592035
2008,ITAB Shop Concept AB,Professional & Commercial Services,Industrials,2918.59,2204.15,546.8100000000001,0.0,0.0,449.93,2.38,0.37060865335721077
2009,ITAB Shop Concept AB,Professional & Commercial Services,Industrials,2284.49,1691.46,525.92,0.0,32.75,431.34,0.57,0.07955361070593361
2010,ITAB Shop Concept AB,Professional & Commercial Services,Industrials,2307.36,1751.54,271.53,0.0,28.62,397.92,0.61,0.6415326324241593
2011,ITAB Shop Concept AB,Professional & Commercial Services,Industrials,2885.85,2139.9,594.53,0.0,36.53,484.97,33.55,0.22157293836303296
2012,ITAB Shop Concept AB,Professional & Commercial Services,Industrials,3017.8,2246.89,587.39,0.0,29.29,757.15,26.89,0.19671190245395687
2013,ITAB Shop Concept AB,Professional & Commercial Services,Industrials,3225.56,2371.45,652.21,0.0,29.19,939.22,39.82,0.17640750122569054
2014,ITAB Shop Concept AB,Professional & Commercial Services,Industrials,3617.01,2596.74,774.09,0.0,28.57,1174.55,59.91,0.17627950682889718
2015,ITAB Shop Concept AB,Professional & Commercial Services,Industrials,4965.05,3565.32,955.15,0.0,27.73,1531.12,86.86,0.25763606472267897
2016,ITAB Shop Concept AB,Professional & Commercial Services,Industrials,5319.26,3852.21,1135.14,0.0,35.35,1433.86,115.69,0.1913845955277339
2017,ITAB Shop Concept AB,Professional & Commercial Services,Industrials,6179.02,4407.91,1359.5599999999995,0.0,57.13,1665.08,120.08,0.19853682583073848
2018,ITAB Shop Concept AB,Professional & Commercial Services,Industrials,5647.84,4142.0,1375.6699999999998,0.0,52.44,1559.42,124.91,0.046148913811426676
2019,ITAB Shop Concept AB,Professional & Commercial Services,Industrials,5643.06,4132.72,1383.7800000000002,0.0,67.0,1639.03,120.02,0.033859185355731757
2020,ITAB Shop Concept AB,Professional & Commercial Services,Industrials,5447.99,3997.72,1360.2,0.0,80.86,1678.03,123.22,0.005113115891741811
2021,ITAB Shop Concept AB,Professional & Commercial Services,Industrials,6100.43,4737.43,1185.61,0.0,51.11,2585.74,124.71,0.04659004962275641
2022,ITAB Shop Concept AB,Professional & Commercial Services,Industrials,6525.59,5022.46,1195.29,0.0,44.66,2835.09,147.78,0.08823046260815931
2023,ITAB Shop Concept AB,Professional & Commercial Services,Industrials,6110.0,4399.12,1332.68,0.0,35.83,3069.63,160.08,0.10600642162918654
2024,ITAB Shop Concept AB,Professional & Commercial Services,Industrials,6696.93,4808.36,1445.15,0.0,44.75,4243.98,137.76,0.09098440345616138
