Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,Sampo Oyj,Insurance,Other,18299.39,0.0,0.0,0.0,0.0,28338.25,214.18,0.6409048196598328
2005,Sampo Oyj,Insurance,Other,52269.15,0.0,8698.18,0.0,0.0,34508.35,207.59,1.2550710134883287
2006,Sampo Oyj,Insurance,Other,44153.07,0.0,8486.33,0.0,683.73,42505.52,172.72,0.819691955432089
2007,Sampo Oyj,Insurance,Other,44059.81,0.0,8307.279999999999,0.0,536.73,61312.33,0.0,0.5743673417728538
2008,Sampo Oyj,Insurance,Other,38270.49,0.0,8441.41,0.0,543.54,44958.39,0.0,0.651392098338041
2009,Sampo Oyj,Insurance,Other,49361.08,0.0,8770.85,0.0,759.27,63140.86,0.0,0.6308270112253778
2010,Sampo Oyj,Insurance,Other,50170.76,0.0,8595.220000000001,0.0,776.29,69202.75,0.0,0.5895611084819606
2011,Sampo Oyj,Insurance,Other,41602.3,0.0,8384.36,0.0,638.96,69011.36,0.0,0.4720814080464434
2012,Sampo Oyj,Insurance,Other,47944.07,0.0,8654.6,0.0,560.53,73545.04,0.0,0.5266016579772069
2013,Sampo Oyj,Insurance,Other,51466.48,0.0,9190.72,0.0,452.9,88742.38,0.0,0.47128395700002634
2014,Sampo Oyj,Insurance,Other,54100.61,0.0,9702.009999999998,0.0,242.34,98740.86,0.0,0.44719339086169607
2015,Sampo Oyj,Insurance,Other,58730.64,0.0,8792.6,0.0,608.24,109545.9,0.0,0.45031169582795894
2016,Sampo Oyj,Insurance,Other,58069.62,0.0,10449.19,0.0,167.19,108362.02,0.0,0.43791394807885636
2017,Sampo Oyj,Insurance,Other,64891.72,0.0,11308.23,0.0,485.17,126490.25,6497.79,0.39927139312678045
2018,Sampo Oyj,Insurance,Other,77262.9,0.0,14229.35,0.0,172.83,122716.46,6222.02,0.4875249033492561
2019,Sampo Oyj,Insurance,Other,111483.66,0.0,15259.6,0.0,127.98,117181.79,6248.78,0.7785435974248519
2020,Sampo Oyj,Insurance,Other,106299.27,0.0,18379.6,0.0,1201.0,119617.08,8800.0,0.6752892216518239
2021,Sampo Oyj,Insurance,Other,136684.77,0.0,21898.42,0.0,1483.61,128026.83,6767.76,0.8405585120293032
2022,Sampo Oyj,Insurance,Other,81375.94,68223.76,6338.88,0.0,989.19,100837.69,5871.19,0.05457943144000769
2023,Sampo Oyj,Insurance,Other,96016.14,80718.81,5863.400000000001,0.0,1060.89,81236.94,4742.46,0.09738425715927304
2024,Sampo Oyj,Insurance,Other,109805.28,89285.05,9121.39,0.0,1196.82,83062.92,0.0,0.12282279505704828
