Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,Ependion AB,Integrated Hardware & Software,Other,425.82,217.29,175.72,0.0,0.94,104.96,0.0,0.3036394817073171
2005,Ependion AB,Integrated Hardware & Software,Other,531.45,223.0,351.19000000000005,0.0,2.02,127.8,0.0,-0.3502347417840377
2006,Ependion AB,Integrated Hardware & Software,Other,639.58,257.14,395.81,0.0,3.62,179.25,6.61,-0.09141289142365193
2007,Ependion AB,Integrated Hardware & Software,Other,835.36,482.72,279.23,0.0,3.54,179.36,9.26,0.37042731417665126
2008,Ependion AB,Integrated Hardware & Software,Other,1091.07,0.0,997.53,0.0,0.0,262.78,13.57,0.3384838067667812
2009,Ependion AB,Integrated Hardware & Software,Other,895.8,514.47,329.79999999999995,0.0,7.03,238.49,12.18,0.1775242350500657
2010,Ependion AB,Integrated Hardware & Software,Other,1034.92,0.0,933.4,0.0,0.0,293.03,23.98,0.32024226365098923
2011,Ependion AB,Integrated Hardware & Software,Other,1224.47,670.51,424.47,0.0,16.25,364.67,16.39,0.29717104917860704
2012,Ependion AB,Integrated Hardware & Software,Other,1174.97,647.91,439.4299999999999,0.0,20.25,329.06,18.25,0.1940053554461437
2013,Ependion AB,Integrated Hardware & Software,Other,1242.03,681.66,482.89,0.0,19.39,368.84,4.52,0.15558710092136283
2014,Ependion AB,Integrated Hardware & Software,Other,1287.46,695.27,525.11,0.0,15.86,475.93,6.09,0.10626115098958558
2015,Ependion AB,Integrated Hardware & Software,Other,1314.24,719.11,554.45,0.0,8.22,545.22,6.26,0.05885979545949074
2016,Ependion AB,Integrated Hardware & Software,Other,1101.27,575.97,464.74,100.89,14.86,393.92,5.47,0.367034727960139
2017,Ependion AB,Integrated Hardware & Software,Other,1167.74,598.72,429.84,121.66,17.98,585.39,6.23,0.41049998309725844
2018,Ependion AB,Integrated Hardware & Software,Other,1327.2,661.58,471.1,126.93,8.54,637.13,3.75,0.48825053052053424
2019,Ependion AB,Integrated Hardware & Software,Other,1450.5,696.54,511.15,149.66,11.2,641.77,3.98,0.5904297328687573
2020,Ependion AB,Integrated Hardware & Software,Other,1471.51,741.4,519.53,191.69,14.87,665.36,3.74,0.5789866985502915
2021,Ependion AB,Integrated Hardware & Software,Other,1622.37,854.05,509.93999999999994,202.86,18.12,710.44,4.18,0.6200778035879209
2022,Ependion AB,Integrated Hardware & Software,Other,2022.27,1062.86,589.42,181.6,20.99,931.14,4.59,0.5670439122396419
2023,Ependion AB,Integrated Hardware & Software,Other,2458.98,1241.82,680.29,212.36,43.61,1166.92,4.64,0.6022909624773806
2024,Ependion AB,Integrated Hardware & Software,Other,2296.51,1129.29,694.08,223.25,42.54,1369.32,0.0,0.4774997809131542
