Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,Note AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,1012.27,896.61,104.45,0.0,10.6,241.73,0.0,0.0025234766061306654
2005,Note AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,1299.11,1252.26,103.92,0.0,8.64,174.17,0.0,-0.3772750760750996
2006,Note AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,1515.39,1335.69,92.55,0.0,7.12,244.14,0.0,0.32780371917752127
2007,Note AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,1511.43,1316.74,97.29,0.0,7.9,275.35,0.0,0.32504085709097524
2008,Note AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,1462.12,1356.9,113.3,0.0,10.36,262.26,0.0,-0.0703119042171898
2009,Note AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,987.65,965.9,92.99,0.0,5.51,169.86,0.0,-0.4518426939832803
2010,Note AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,1016.77,965.96,80.53999999999999,0.0,6.37,188.29,0.0,-0.19172552976791143
2011,Note AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,1044.08,929.17,58.14,0.0,5.75,225.11,0.0,0.22664475145484414
2012,Note AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,884.55,804.96,55.83,0.0,3.6,222.99,0.0,0.09040764159827758
2013,Note AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,818.56,753.11,57.71,0.0,3.4,224.43,0.0,0.019337878180278618
2014,Note AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,885.53,791.45,63.29,0.0,3.28,258.95,0.0,0.10623672523653187
2015,Note AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,1072.27,955.14,75.3,0.0,2.43,300.51,0.0,0.13111044557585438
2016,Note AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,1078.27,948.98,70.5,0.0,2.12,301.59,0.0,0.1879041082264
2017,Note AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,1138.5,1002.62,70.81,0.0,1.8,369.46,0.0,0.17124993233367616
2018,Note AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,1290.99,1130.21,78.07000000000001,0.0,2.06,374.37,0.0,0.21542858669230966
2019,Note AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,1638.24,1446.12,76.80000000000001,0.0,4.33,436.25,0.0,0.25441833810888276
2020,Note AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,1917.79,1687.83,86.94999999999999,0.0,3.7,592.72,0.0,0.23503509245512225
2021,Note AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,2649.23,2294.79,99.95,0.0,4.98,779.67,0.0,0.32002000846511997
2022,Note AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,3503.38,3053.79,110.3,0.0,12.76,1033.97,0.0,0.31580219929011494
2023,Note AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,4223.31,3711.95,140.62,0.0,29.99,1405.56,0.0,0.24243006346225032
2024,Note AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,3967.3,3439.0,157.64,0.0,32.84,1684.46,0.0,0.2005509183952128
