Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2006,Vivesto AB,Pharmaceuticals,Health Care,0.72,4.61,10.36,0.0,0.7,17.0,0.0,-0.8794117647058823
2007,Vivesto AB,Pharmaceuticals,Health Care,19.72,19.93,20.01,9.82,0.66,61.97,0.09,-0.1782146310022559
2008,Vivesto AB,Pharmaceuticals,Health Care,60.77,38.7,32.21,26.28,0.56,55.12,0.08,0.2822463768115942
2009,Vivesto AB,Pharmaceuticals,Health Care,67.06,47.82,53.24999999999999,14.98,0.94,49.68,0.08,-0.40132636655948545
2010,Vivesto AB,Pharmaceuticals,Health Care,25.3,15.51,85.51,14.87,0.69,115.57,0.05,-0.5322608545234389
2011,Vivesto AB,Pharmaceuticals,Health Care,0.09,13.87,111.83,30.21,1.8,255.93,0.0,-0.37979134919704605
2012,Vivesto AB,Pharmaceuticals,Health Care,0.76,8.67,98.14,33.18,0.42,232.81,0.0,-0.3148060650315708
2013,Vivesto AB,Pharmaceuticals,Health Care,0.0,5.32,91.11,0.0,4.59,284.05,0.0,-0.3556416123921845
2014,Vivesto AB,Pharmaceuticals,Health Care,0.06,6.29,110.76,0.0,6.64,257.92,0.0,-0.47933467741935487
2015,Vivesto AB,Pharmaceuticals,Health Care,1.89,9.21,102.59,0.0,8.63,339.69,0.0,-0.34896523300656485
2016,Vivesto AB,Pharmaceuticals,Health Care,6.29,4.67,153.7,0.0,8.12,326.41,0.0,-0.49079378695505643
2017,Vivesto AB,Pharmaceuticals,Health Care,0.16,2.86,133.46,0.0,12.93,291.2,0.0,-0.5119848901098901
2018,Vivesto AB,Pharmaceuticals,Health Care,3.08,2.87,105.44,0.0,11.95,316.1,-0.01,-0.3707172007972413
2019,Vivesto AB,Pharmaceuticals,Health Care,1.84,4.64,111.6,0.0,15.36,348.65,0.0,-0.372178402409293
2020,Vivesto AB,Pharmaceuticals,Health Care,0.5,4.21,127.72,0.0,4.82,710.26,0.0,-0.19183116042012785
2021,Vivesto AB,Pharmaceuticals,Health Care,26.25,1.87,124.59,0.0,5.81,535.57,0.0,-0.1979573165039117
2022,Vivesto AB,Pharmaceuticals,Health Care,0.96,1.35,87.6,0.0,0.04,306.31,0.0,-0.287388593255199
2023,Vivesto AB,Pharmaceuticals,Health Care,0.0,0.0,83.92,0.0,0.0,199.14,0.0,-0.42141207190920965
2024,Vivesto AB,Pharmaceuticals,Health Care,0.0,0.0,37.82,0.0,0.0,162.78,0.0,-0.23233812507679075
