Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,Net Insight AB,Communications & Networking,Communication Services,37.17,14.82,58.83,40.8,0.01,104.76,0.0,0.041141657121038566
2005,Net Insight AB,Communications & Networking,Communication Services,78.5,29.14,55.39,46.45,0.01,125.42,0.0,0.3221974166799554
2006,Net Insight AB,Communications & Networking,Communication Services,117.28,34.64,61.96,42.36,0.0,124.56,0.0,0.5061014771997431
2007,Net Insight AB,Communications & Networking,Communication Services,198.28,57.89,76.16,46.26,0.0,152.4,0.0,0.7249999999999999
2008,Net Insight AB,Communications & Networking,Communication Services,234.62,64.74,79.57,61.17,0.0,244.07,0.0,0.6206416192076045
2009,Net Insight AB,Communications & Networking,Communication Services,191.6,45.24,84.41,33.97,0.13,271.24,0.0,0.3531558767143489
2010,Net Insight AB,Communications & Networking,Communication Services,241.61,90.0,96.83,18.6,0.1,382.27,0.0,0.19169696811154427
2011,Net Insight AB,Communications & Networking,Communication Services,254.38,97.04,103.03,17.33,0.11,426.67,0.0,0.16764712775681434
2012,Net Insight AB,Communications & Networking,Communication Services,240.89,97.08,113.15,25.72,0.16,430.93,0.0,0.1304620239946163
2013,Net Insight AB,Communications & Networking,Communication Services,253.43,112.2,115.28,34.68,0.17,465.72,0.0,0.12982049300008594
2014,Net Insight AB,Communications & Networking,Communication Services,348.24,135.17,126.2,37.65,0.17,514.61,0.0,0.2416392996638231
2015,Net Insight AB,Communications & Networking,Communication Services,359.28,143.15,155.73000000000002,42.03,0.01,556.3,0.0,0.1841092935466474
2016,Net Insight AB,Communications & Networking,Communication Services,494.44,184.32,187.89,73.68,0.04,533.93,0.0,0.36684584121514063
2017,Net Insight AB,Communications & Networking,Communication Services,413.51,173.74,188.23,60.41,0.07,546.44,0.0,0.20474343020276697
2018,Net Insight AB,Communications & Networking,Communication Services,420.93,165.28,194.93,58.43,0.04,481.94,0.0,0.2471469477528323
2019,Net Insight AB,Communications & Networking,Communication Services,417.41,154.71,182.55,65.86,2.11,434.84,0.0,0.33092631772606024
2020,Net Insight AB,Communications & Networking,Communication Services,339.89,132.97,150.09,57.17,1.41,723.23,0.0,0.15567661739695532
2021,Net Insight AB,Communications & Networking,Communication Services,381.53,152.64,156.53,53.08,1.21,629.9,0.0,0.1972217812351167
2022,Net Insight AB,Communications & Networking,Communication Services,451.43,168.61,173.66,48.82,0.96,569.55,0.0,0.27569133526468265
2023,Net Insight AB,Communications & Networking,Communication Services,556.73,216.55,213.52999999999997,51.57,0.96,626.37,0.0,0.28299567348372373
2024,Net Insight AB,Communications & Networking,Communication Services,618.35,239.22,247.68,50.41,0.78,664.53,0.0,0.2724933411584127
