Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,Saab AB,Aerospace & Defense,Industrials,16377.66,12475.95,2406.0,356.04,352.37,7414.84,94.08,0.19967984743478412
2005,Saab AB,Aerospace & Defense,Industrials,16682.17,12958.61,2493.6,476.78,254.8,7794.42,266.64,0.1801177512634812
2006,Saab AB,Aerospace & Defense,Industrials,18328.3,13726.86,3245.71,700.48,111.38,8924.94,203.05,0.21306224042752003
2007,Saab AB,Aerospace & Defense,Industrials,19953.4,14603.83,3772.95,1086.03,82.34,9235.0,22.71,0.2787201154497172
2008,Saab AB,Aerospace & Defense,Industrials,20353.06,16389.54,4055.04,1310.34,232.65,8216.45,80.03,0.1188660733226622
2009,Saab AB,Aerospace & Defense,Industrials,20284.5,15233.74,3939.7,1492.1,121.8,8529.65,113.28,0.2870970839749946
2010,Saab AB,Aerospace & Defense,Industrials,20519.95,15824.56,4015.98,1528.46,87.34,9781.96,147.5,0.2135594483486515
2011,Saab AB,Aerospace & Defense,Industrials,20295.13,14502.32,4339.21,1665.21,120.92,9124.82,103.26,0.3248660609790987
2012,Saab AB,Aerospace & Defense,Industrials,20634.66,14439.96,4728.52,1801.34,37.81,9560.15,95.88,0.334475969937956
2013,Saab AB,Aerospace & Defense,Industrials,21434.82,15723.68,4471.98,1590.24,112.81,11437.63,85.76,0.23574573107392874
2014,Saab AB,Aerospace & Defense,Industrials,21611.47,16029.25,4450.530000000001,1365.93,42.25,10822.44,78.6,0.22524181179043473
2015,Saab AB,Aerospace & Defense,Industrials,25992.68,19791.38,4731.76,1496.3,84.14,13449.39,63.84,0.21325027399074828
2016,Saab AB,Aerospace & Defense,Industrials,28114.38,21355.58,5085.549999999999,1563.27,107.03,12476.08,137.51,0.24810462366384192
2017,Saab AB,Aerospace & Defense,Industrials,30663.64,23359.41,5104.15,1305.33,263.39,14106.11,188.12,0.22680620082368896
2018,Saab AB,Aerospace & Defense,Industrials,31049.54,23778.8,5035.39,1186.51,141.41,18943.39,215.66,0.1712219551595722
2019,Saab AB,Aerospace & Defense,Industrials,32973.37,25496.13,4870.67,1058.07,172.16,19254.91,256.92,0.17899294940556584
2020,Saab AB,Aerospace & Defense,Industrials,36262.99,30453.71,5198.26,1362.25,195.49,22414.81,185.87,0.07866046508335141
2021,Saab AB,Aerospace & Defense,Industrials,39240.42,31017.31,5370.82,1662.66,194.43,22385.03,265.98,0.1907429293439894
2022,Saab AB,Aerospace & Defense,Industrials,39911.78,31468.79,5409.17,1726.41,190.98,27754.15,367.09,0.16248394452022735
2023,Saab AB,Aerospace & Defense,Industrials,51365.23,40158.41,6802.72,2107.0,385.17,32251.71,329.21,0.18802200797276442
2024,Saab AB,Aerospace & Defense,Industrials,64834.61,50939.37,8465.5,2856.75,406.8,36500.48,317.68,0.2140163984294706
