Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2007,JM AB,Homebuilding & Construction Supplies,Other,11034.56,8614.6,583.32,0.0,51.14,3274.01,0.0,0.5453556953094214
2009,JM AB,Homebuilding & Construction Supplies,Other,7917.27,6881.11,506.15,0.0,86.42,2942.74,0.0,0.150740466368079
2010,JM AB,Homebuilding & Construction Supplies,Other,7672.52,6389.28,545.04,0.0,48.71,3403.82,0.0,0.20256359031911225
2011,JM AB,Homebuilding & Construction Supplies,Other,10365.21,8462.49,619.27,0.0,48.37,3989.72,0.0,0.3095655835497227
2012,JM AB,Homebuilding & Construction Supplies,Other,10725.55,8828.81,634.25,0.0,48.13,3760.54,0.0,0.3229217080525668
2013,JM AB,Homebuilding & Construction Supplies,Other,11374.44,9354.61,666.96,0.0,52.35,4198.64,0.0,0.3097479183735686
2014,JM AB,Homebuilding & Construction Supplies,Other,13058.56,10700.56,710.06,0.0,50.52,4442.66,0.0,0.35956386489175407
2015,JM AB,Homebuilding & Construction Supplies,Other,13327.15,11119.5,827.99,0.0,46.85,4731.51,0.0,0.2816880868898089
2016,JM AB,Homebuilding & Construction Supplies,Other,15015.09,12215.53,918.13,0.0,35.35,4695.12,0.0,0.39319122833921166
2017,JM AB,Homebuilding & Construction Supplies,Other,16728.18,13390.29,973.19,0.0,35.83,6046.91,0.0,0.38513389483223653
2018,JM AB,Homebuilding & Construction Supplies,Other,14683.82,11964.32,974.86,0.0,44.01,6483.61,0.0,0.2622967760244678
2019,JM AB,Homebuilding & Construction Supplies,Other,14521.76,11864.94,911.04,0.0,47.46,6681.79,0.0,0.2541714121515342
2020,JM AB,Homebuilding & Construction Supplies,Other,16673.55,13650.18,979.47,0.0,54.24,7933.84,0.0,0.2507814626964999
2021,JM AB,Homebuilding & Construction Supplies,Other,15684.54,12462.45,1034.28,0.0,40.09,8169.33,0.0,0.26290038473167326
2022,JM AB,Homebuilding & Construction Supplies,Other,13850.26,10908.61,1052.76,0.0,52.26,7566.83,0.0,0.24272119236192694
2023,JM AB,Homebuilding & Construction Supplies,Other,15893.57,13142.63,993.29,0.0,81.61,8025.93,0.0,0.20882813580482268
2024,JM AB,Homebuilding & Construction Supplies,Other,14514.59,12854.85,959.03,0.0,101.7,8399.54,0.0,0.07131461961012148
