Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2015,Ovzon AB (publ),Communications & Networking,Communication Services,107.06,72.95,29.75,0.0,14.43,-170.11,0.0,0.05919699018282287
2016,Ovzon AB (publ),Communications & Networking,Communication Services,205.44,112.64,52.77,0.0,14.1,-128.34,0.0,-0.20204145239208346
2017,Ovzon AB (publ),Communications & Networking,Communication Services,194.69,103.87,63.89,0.0,14.94,-120.64,0.0,-0.09938660477453574
2018,Ovzon AB (publ),Communications & Networking,Communication Services,194.68,109.76,97.48,0.0,10.0,71.22,0.0,-0.316764953664701
2019,Ovzon AB (publ),Communications & Networking,Communication Services,215.56,114.01,86.18,0.0,0.72,746.66,0.0,0.019620710899204443
2020,Ovzon AB (publ),Communications & Networking,Communication Services,164.25,111.55,108.54,0.0,0.0,1349.75,0.0,-0.04137062418966476
2021,Ovzon AB (publ),Communications & Networking,Communication Services,191.8,177.7,128.37,0.0,0.0,1412.97,0.0,-0.08087220535467843
2022,Ovzon AB (publ),Communications & Networking,Communication Services,339.19,233.21,186.64,0.0,0.08,1311.01,0.0,-0.06158610536914287
2023,Ovzon AB (publ),Communications & Networking,Communication Services,288.63,217.97,188.11,0.0,1.99,1792.04,0.0,-0.06665029798442
2024,Ovzon AB (publ),Communications & Networking,Communication Services,339.68,186.11,172.88000000000002,0.0,53.9,1634.67,0.0,-0.044785797745110656
