Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2006,Arctic Paper SA,Paper & Forest Products,Materials,2532.38,0.0,70.99,0.0,9.76,915.4,0.0,2.678206248634477
2007,Arctic Paper SA,Paper & Forest Products,Materials,2629.67,0.0,73.56,0.0,14.73,1000.45,0.0,2.540236893397971
2008,Arctic Paper SA,Paper & Forest Products,Materials,2980.9,0.0,106.41,0.0,27.98,879.03,0.53,3.2362885988448773
2009,Arctic Paper SA,Paper & Forest Products,Materials,3661.85,0.0,789.43,0.0,38.49,1251.13,0.46,2.2642638563746913
2010,Arctic Paper SA,Paper & Forest Products,Materials,4593.49,0.0,115.0,0.0,24.95,1315.5,0.44,3.384303235709835
2011,Arctic Paper SA,Paper & Forest Products,Materials,4799.57,0.0,934.53,0.0,72.96,1165.62,0.39,3.2521848011595096
2012,Arctic Paper SA,Paper & Forest Products,Materials,4710.38,4429.35,767.94,0.0,56.41,1093.59,402.27,-0.3632158089660799
2013,Arctic Paper SA,Paper & Forest Products,Materials,5784.61,5428.98,894.8299999999999,0.0,48.2,1037.39,313.32,-0.4348823951847546
2014,Arctic Paper SA,Paper & Forest Products,Materials,5723.78,4849.65,860.9,0.0,49.21,1148.0,383.21,-0.023497756676092676
2015,Arctic Paper SA,Paper & Forest Products,Materials,6203.62,5326.86,748.81,0.0,42.79,1072.75,452.31,0.055840425950454596
2016,Arctic Paper SA,Paper & Forest Products,Materials,6320.97,5112.74,1044.6,0.0,65.41,1143.94,486.5,0.06024140722749722
2017,Arctic Paper SA,Paper & Forest Products,Materials,6478.38,5302.68,1033.5,0.0,46.91,1295.43,545.94,0.05174951259116843
2018,Arctic Paper SA,Paper & Forest Products,Materials,7120.15,5883.26,1064.54,0.0,53.25,1332.04,657.31,0.0598688013672805
2019,Arctic Paper SA,Paper & Forest Products,Materials,7144.55,5802.55,1067.81,0.0,52.28,1404.61,610.11,0.11014433767471414
2020,Arctic Paper SA,Paper & Forest Products,Materials,6875.24,5567.07,1260.52,0.0,46.15,1726.07,651.45,0.000630909519162864
2021,Arctic Paper SA,Paper & Forest Products,Materials,7606.05,6028.2,1421.2900000000002,0.0,39.76,1992.54,722.75,0.04301566315200225
2022,Arctic Paper SA,Paper & Forest Products,Materials,10563.28,7518.45,1705.29,0.0,14.0,3552.97,1039.66,0.2886232942780065
2023,Arctic Paper SA,Paper & Forest Products,Materials,8936.67,7059.06,1609.64,0.0,15.82,3719.81,922.8,0.05431212184525506
2024,Arctic Paper SA,Paper & Forest Products,Materials,9280.49,7701.49,1755.0500000000002,0.0,20.28,4006.5,862.89,-0.04031921862902749
