Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,Billerud AB (publ),Containers & Packaging,Materials,6569.23,2526.2000000000003,2968.5,0.0,78.0,2773.94,0.0,0.35924713584288026
2005,Billerud AB (publ),Containers & Packaging,Materials,5893.26,2593.7999999999997,3124.12,0.0,78.6,2144.97,0.0,0.04510086388154642
2006,Billerud AB (publ),Containers & Packaging,Materials,6412.25,2920.2799999999997,2619.2,0.0,96.59,2438.38,0.0,0.3183178995890716
2007,Billerud AB (publ),Containers & Packaging,Materials,6724.23,3165.37,2646.18,0.0,117.01,2437.21,0.0,0.3264675592173017
2008,Billerud AB (publ),Containers & Packaging,Materials,6664.61,3399.8700000000003,2596.74,0.0,153.1,2345.78,0.0,0.21950054992369253
2009,Billerud AB (publ),Containers & Packaging,Materials,6386.49,3163.61,2539.7799999999997,0.0,79.01,3232.4,0.0,0.18688590520975124
2010,Billerud AB (publ),Containers & Packaging,Materials,7413.85,3473.46,2628.61,0.0,42.83,4023.32,0.0,0.3153987254307388
2011,Billerud AB (publ),Containers & Packaging,Materials,8069.51,3868.5,2841.56,0.0,39.73,4184.09,0.87,0.31534829484630683
2012,Billerud AB (publ),Containers & Packaging,Materials,8961.17,4585.86,3370.6400000000003,0.0,73.05,8038.98,37.67,0.11534732840967482
2013,Billerud AB (publ),Containers & Packaging,Materials,17769.69,9276.99,6285.139999999999,0.0,278.88,9288.84,57.49,0.2063569336841305
2014,Billerud AB (publ),Containers & Packaging,Materials,19155.18,9578.05,6673.5,0.0,194.74,10174.5,85.31,0.2640292559023999
2015,Billerud AB (publ),Containers & Packaging,Materials,20856.48,10336.46,7254.929999999999,0.0,144.37,12823.54,-1.05,0.24337862614827546
2016,Billerud AB (publ),Containers & Packaging,Materials,21266.22,9973.72,7902.790000000001,0.0,122.74,12348.05,-0.95,0.2645941152173386
2017,Billerud AB (publ),Containers & Packaging,Materials,21637.69,10408.75,7794.219999999999,0.0,72.63,13819.92,0.0,0.24327854285697742
2018,Billerud AB (publ),Containers & Packaging,Materials,22186.81,11165.52,8491.89,0.0,42.14,14008.47,0.0,0.1775540083963489
2019,Billerud AB (publ),Containers & Packaging,Materials,22748.12,12149.7,8106.31,0.0,93.99,18248.8,0.0,0.1314124764368067
2020,Billerud AB (publ),Containers & Packaging,Materials,24444.84,13011.52,9087.5,0.0,105.42,20146.81,0.0,0.11120370917281691
2021,Billerud AB (publ),Containers & Packaging,Materials,26263.84,12904.42,9750.47,0.0,85.19,19525.52,0.0,0.18046945740753642
2022,Billerud AB (publ),Containers & Packaging,Materials,40466.66,18581.03,14525.81,0.0,108.32,27535.77,0.0,0.2633483646907279
2023,Billerud AB (publ),Containers & Packaging,Materials,41029.28,22253.39,15589.02,0.0,304.55,27127.27,0.0,0.10625175330949257
2024,Billerud AB (publ),Containers & Packaging,Materials,44191.59,22660.74,16738.760000000002,0.0,392.56,29793.18,49.35,0.14742483294814457
