Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,Elanders AB,Freight & Logistics Services,Industrials,1633.77,0.0,158.63,0.0,23.09,517.45,0.0,2.8061648468451055
2005,Elanders AB,Freight & Logistics Services,Industrials,1686.49,0.0,162.25,0.0,19.23,541.56,0.0,2.7790272545978287
2006,Elanders AB,Freight & Logistics Services,Industrials,1461.95,0.0,156.05,0.0,17.43,506.57,0.0,2.5435181712300374
2007,Elanders AB,Freight & Logistics Services,Industrials,1764.37,0.0,208.03,0.0,36.11,725.16,1.93,2.090841573945454
2008,Elanders AB,Freight & Logistics Services,Industrials,1874.15,0.0,232.87,0.0,43.72,780.47,0.0,2.04692044537266
2009,Elanders AB,Freight & Logistics Services,Industrials,1445.8,0.0,204.77,0.0,26.3,619.05,0.0,1.9622486067361282
2010,Elanders AB,Freight & Logistics Services,Industrials,1432.65,0.0,178.39,0.0,23.33,710.89,0.0,1.7315337112633464
2011,Elanders AB,Freight & Logistics Services,Industrials,1588.19,0.0,150.83,0.0,21.74,763.16,0.1,1.8547021984644816
2012,Elanders AB,Freight & Logistics Services,Industrials,1653.69,1338.25,159.13,0.0,28.33,816.47,0.0,0.15674795154751558
2013,Elanders AB,Freight & Logistics Services,Industrials,1891.98,1436.23,224.09,0.0,40.31,978.81,0.0,0.19549248577354134
2014,Elanders AB,Freight & Logistics Services,Industrials,3426.43,2661.54,400.6,0.0,92.44,1291.77,0.0,0.21044768031460698
2015,Elanders AB,Freight & Logistics Services,Industrials,4050.17,3109.26,437.49,0.0,41.9,1557.27,0.0,0.29636479223256074
2016,Elanders AB,Freight & Logistics Services,Industrials,6171.89,4999.04,556.97,0.0,90.34,2286.4,0.0,0.22985479356193156
2017,Elanders AB,Freight & Logistics Services,Industrials,9046.29,7754.51,677.16,0.0,88.02,2448.58,6.2,0.21452024213982546
2018,Elanders AB,Freight & Logistics Services,Industrials,10059.26,8737.44,634.83,0.0,136.16,2631.89,10.15,0.20848662397238488
2019,Elanders AB,Freight & Logistics Services,Industrials,10472.88,9101.02,739.16,0.0,162.29,2603.89,0.0,0.1806566329606853
2020,Elanders AB,Freight & Logistics Services,Industrials,11309.58,9701.07,750.21,0.0,162.84,3014.61,21.82,0.22903870663904655
2021,Elanders AB,Freight & Logistics Services,Industrials,11759.0,10110.57,783.73,0.0,123.77,3192.22,26.7,0.23017968759708238
2022,Elanders AB,Freight & Logistics Services,Industrials,14227.94,12108.36,1006.58,0.0,231.36,3609.56,33.41,0.24201132592362826
2023,Elanders AB,Freight & Logistics Services,Industrials,13801.2,11464.09,1162.98,0.0,558.55,3862.35,27.99,0.15823295650251665
2024,Elanders AB,Freight & Logistics Services,Industrials,14383.4,11930.4,1371.93,0.0,580.71,4192.57,25.7,0.1186173478700984
