Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2005,Atlas Copco AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,36453.93,23045.31,6726.77,844.73,561.43,21836.94,78.12,0.31782482000961887
2006,Atlas Copco AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,43953.8,27424.13,7422.51,966.75,1021.57,29697.6,83.77,0.3039598245480313
2007,Atlas Copco AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,54912.79,34579.76,8725.55,1114.64,1924.18,12214.66,97.56,0.8770099949481084
2008,Atlas Copco AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,63444.67,40872.06,9689.0,1259.88,2938.01,21009.74,125.38,0.5301829372154027
2009,Atlas Copco AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,52476.17,35085.34,8811.050000000001,1160.43,1786.73,20639.62,131.08,0.38291824541300973
2010,Atlas Copco AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,58681.81,36504.91,9355.49,1273.99,707.96,25284.37,156.18,0.5262244723482784
2011,Atlas Copco AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,70134.69,43228.84,10328.94,1558.97,917.24,24969.17,54.67,0.6880894379120073
2012,Atlas Copco AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,77805.81,47930.68,11704.43,1748.06,0.0,29217.18,46.23,0.6806711863039884
2013,Atlas Copco AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,75710.49,46719.78,11925.88,1910.63,748.19,37365.51,138.54,0.48600804446453133
2014,Atlas Copco AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,86090.38,53892.26,14382.23,2694.2,823.97,48476.22,170.61,0.40467426140613894
2015,Atlas Copco AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,94628.6,56742.93,16241.37,3012.69,900.65,48760.45,166.4,0.48554811928419683
2016,Atlas Copco AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,99527.14,60132.04,17613.34,3040.14,740.39,50360.45,68.28,0.47753552389679454
2017,Atlas Copco AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,82941.74,47091.63,15323.1,2835.32,558.74,60556.11,84.05,0.3760476555470831
2018,Atlas Copco AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,89304.43,50702.27,16241.16,2964.86,454.19,41400.85,45.87,0.6000877753414504
2019,Atlas Copco AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,96553.65,54926.77,18092.41,3378.95,386.19,49912.73,55.32,0.5308838347704182
2020,Atlas Copco AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,102130.2,59983.21,18561.879999999997,3850.34,358.22,55567.14,333.1,0.4843848613172323
2021,Atlas Copco AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,111156.79,64525.1,19655.28,4134.1,348.77,65893.39,0.97,0.4668341873265025
2022,Atlas Copco AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,134279.19,77855.8,22551.68,5120.33,374.36,75278.63,47.06,0.5126760870029866
2023,Atlas Copco AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,171848.42,97086.24,30723.2,6661.39,845.99,92068.63,50.34,0.5411955865333711
2024,Atlas Copco AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,179775.66,102744.21,32108.640000000003,7185.09,852.24,116894.47,61.69,0.43824677554393027
