Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2012,Bactiguard Holding AB,Healthcare Equipment & Supplies,Health Care,110.87,2.38,79.77,0.0,42.6,123.78,0.0,-0.11213443205687501
2013,Bactiguard Holding AB,Healthcare Equipment & Supplies,Health Care,114.38,9.29,72.9,0.0,45.32,132.84,0.0,-0.09884071062932853
2014,Bactiguard Holding AB,Healthcare Equipment & Supplies,Health Care,85.91,5.97,89.17,0.0,33.73,424.42,0.0,-0.1012204891381179
2015,Bactiguard Holding AB,Healthcare Equipment & Supplies,Health Care,125.65,7.56,105.47,0.0,18.3,436.88,0.0,-0.013001281816517113
2016,Bactiguard Holding AB,Healthcare Equipment & Supplies,Health Care,116.59,15.51,95.61,0.0,14.96,370.16,0.0,-0.02563756213529285
2017,Bactiguard Holding AB,Healthcare Equipment & Supplies,Health Care,121.63,19.62,95.82,0.0,6.23,387.36,0.0,-0.00010326311441553774
2018,Bactiguard Holding AB,Healthcare Equipment & Supplies,Health Care,102.58,24.08,107.96,0.0,5.55,361.87,0.0,-0.09674745074197914
2019,Bactiguard Holding AB,Healthcare Equipment & Supplies,Health Care,134.7,29.84,99.42,0.0,8.66,362.59,0.0,-0.00888055379354096
2020,Bactiguard Holding AB,Healthcare Equipment & Supplies,Health Care,105.89,44.88,127.1,0.0,9.02,389.85,0.0,-0.1926638450686161
2021,Bactiguard Holding AB,Healthcare Equipment & Supplies,Health Care,112.97,44.25,147.87,0.0,8.39,527.52,0.0,-0.16594631483166516
2022,Bactiguard Holding AB,Healthcare Equipment & Supplies,Health Care,153.36,45.46,205.71,0.0,8.26,466.59,0.0,-0.22733020424784076
2023,Bactiguard Holding AB,Healthcare Equipment & Supplies,Health Care,116.64,65.26,234.12,0.0,13.46,355.57,0.0,-0.5517900835278567
2024,Bactiguard Holding AB,Healthcare Equipment & Supplies,Health Care,245.79,36.73,211.43,0.0,14.94,337.57,0.0,-0.05127825339929497
