Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2005,Svolder AB,Investment Holding Companies,Financials,206.85,0.0,11.93,0.0,0.18,635.2,0.0,0.306580604534005
2006,Svolder AB,Investment Holding Companies,Financials,206.48,0.0,10.93,0.0,3.3,821.17,0.0,0.2341171742757285
2007,Svolder AB,Investment Holding Companies,Financials,282.04,0.0,13.81,0.0,4.25,1007.79,0.0,0.2619394913622878
2008,Svolder AB,Investment Holding Companies,Financials,121.88,0.0,12.13,0.0,7.18,776.16,0.0,0.13215058750773037
2009,Svolder AB,Investment Holding Companies,Financials,87.54,0.0,12.92,0.0,0.8,634.35,0.0,0.11637108851580359
2010,Svolder AB,Investment Holding Companies,Financials,168.67,0.0,14.19,0.0,1.0,766.5,0.0,0.20023483365949118
2011,Svolder AB,Investment Holding Companies,Financials,9.48,0.0,14.52,0.0,1.27,710.96,0.0,-0.008875323506245075
2012,Svolder AB,Investment Holding Companies,Financials,30.43,0.0,14.67,0.0,1.03,713.3,0.0,0.020650497686807795
2013,Svolder AB,Investment Holding Companies,Financials,254.06,0.0,28.18,0.0,0.44,963.15,0.0,0.23406530654622854
2014,Svolder AB,Investment Holding Companies,Financials,291.09,0.0,29.799999999999997,0.0,0.28,1163.9,0.0,0.22425466105335506
2015,Svolder AB,Investment Holding Companies,Financials,191.16,0.0,23.549999999999997,0.0,0.19,1441.1,0.0,0.116175143987232
2016,Svolder AB,Investment Holding Companies,Financials,765.49,0.0,23.08,0.0,0.2,2121.08,0.0,0.3499207950666641
2017,Svolder AB,Investment Holding Companies,Financials,657.19,0.0,23.44,0.0,0.19,2749.32,0.0,0.23044243667525058
2018,Svolder AB,Investment Holding Companies,Financials,351.58,0.0,22.68,0.0,0.19,2855.85,0.0,0.11510058301381375
2019,Svolder AB,Investment Holding Companies,Financials,10.75,0.0,22.61,0.0,0.19,2833.31,0.0,-0.004252976200980478
2020,Svolder AB,Investment Holding Companies,Financials,702.9,0.0,19.89,0.0,0.2,3717.97,0.0,0.18365129358225052
2021,Svolder AB,Investment Holding Companies,Financials,3586.08,0.0,28.48,0.0,0.0,7171.65,0.0,0.49606436454651304
2022,Svolder AB,Investment Holding Companies,Financials,1112.44,0.0,54.36,0.0,0.29,5458.8,0.0,0.19377702059060603
2023,Svolder AB,Investment Holding Companies,Financials,477.44,0.0,71.71,0.0,0.0,5095.76,0.0,0.07962109675494922
2024,Svolder AB,Investment Holding Companies,Financials,903.59,0.0,46.27,0.0,0.0,6215.9,0.0,0.1379237117714249
