Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2014,Mips AB,Leisure Products,Other,13.56,6.74,17.17,2.73,0.08,17.59,0.0,-0.4377487208641274
2015,Mips AB,Leisure Products,Other,47.38,14.38,27.590000000000003,3.01,0.02,43.49,0.0,0.19314785008047813
2016,Mips AB,Leisure Products,Other,85.07,24.45,40.01,4.52,0.01,54.36,0.0,0.4621044885945547
2017,Mips AB,Leisure Products,Other,121.63,31.3,60.97,9.35,0.14,220.72,0.0,0.1747462848858282
2018,Mips AB,Leisure Products,Other,180.3,47.15,53.47,11.37,0.38,268.98,0.0,0.3370882593501376
2019,Mips AB,Leisure Products,Other,249.28,64.61,70.14,14.01,0.01,279.33,0.0,0.460136755808542
2020,Mips AB,Leisure Products,Other,373.57,101.32,82.9,18.42,0.0,444.83,0.0,0.46707731043319917
2021,Mips AB,Leisure Products,Other,609.34,163.36,105.24,24.05,0.0,562.16,0.0,0.6489077842607087
2022,Mips AB,Leisure Products,Other,534.93,149.17,143.47,24.7,0.0,589.23,0.0,0.45311677952582186
2023,Mips AB,Leisure Products,Other,355.31,103.51,147.3,34.83,0.0,661.44,0.0,0.2106464683115626
2024,Mips AB,Leisure Products,Other,491.21,135.26,139.33,39.66,2.03,659.01,0.0,0.38580598169982244
