Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,Trelleborg AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,21024.48,15643.57,4036.61,452.39,0.0,7740.91,116.91,0.22864993089686447
2005,Trelleborg AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,20305.54,14892.51,3747.75,411.14,0.0,8526.39,61.14,0.24179478848982197
2006,Trelleborg AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,23385.7,17565.16,4078.46,431.6,0.0,8722.81,97.43,0.24644227367962784
2007,Trelleborg AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,26704.49,20066.07,4546.96,476.71,0.0,8352.8,100.92,0.3037917035340657
2008,Trelleborg AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,26739.7,20187.99,4634.950000000001,515.75,0.0,9028.31,75.58,0.2671945728693996
2009,Trelleborg AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,20384.9,15359.66,3822.84,465.82,0.0,9925.37,76.06,0.16679814786485547
2010,Trelleborg AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,19771.68,14015.61,3742.2,359.44,0.0,10480.42,101.52,0.22427929094287058
2011,Trelleborg AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,18174.75,12286.07,3821.85,235.79,168.42,11573.49,144.04,0.18213736171360348
2012,Trelleborg AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,18272.97,12371.34,3750.5,265.56,174.46,11964.74,29.96,0.1869350629861523
2013,Trelleborg AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,19379.78,12785.98,4031.55,278.88,157.94,13979.43,41.47,0.19137073939618707
2014,Trelleborg AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,20698.4,13802.61,3948.98,319.67,169.02,17029.7,8.63,0.1817936382262816
2015,Trelleborg AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,23714.28,15796.77,4565.4,366.19,177.84,19489.11,0.0,0.18166350336162082
2016,Trelleborg AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,26655.2,17752.78,5162.139999999999,425.19,172.82,23837.88,0.0,0.16749182393736364
2017,Trelleborg AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,30581.34,20720.67,5485.68,499.67,151.06,27233.59,0.0,0.17344756971078734
2018,Trelleborg AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,31844.6,21583.72,5646.9,529.1,181.67,29398.75,0.0,0.1687626174582252
2019,Trelleborg AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,34048.2,23143.62,5883.15,574.17,184.26,27052.51,9.38,0.19996164347722936
2020,Trelleborg AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,30968.52,20758.26,5380.4400000000005,555.75,207.77,30224.39,8.35,0.1712646620848789
2021,Trelleborg AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,23841.5,15265.62,4227.3099999999995,432.95,0.0,32141.45,7.79,0.14872886575234748
2022,Trelleborg AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,28594.6,18376.75,4798.23,526.38,333.5,35280.5,5.65,0.15905674039247691
2023,Trelleborg AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,34124.05,22090.16,5622.32,693.71,618.07,42004.24,5.03,0.15442329752457026
2024,Trelleborg AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,34750.8,22099.36,6008.42,722.07,294.93,42732.79,4.11,0.1654345542142739
