Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2005,Neobo Fastigheter AB (publ),Real Estate Operations,Real Estate,2.07,0.0,0.0,0.0,0.58,26.59,0.0,0.05603610379842045
2006,Neobo Fastigheter AB (publ),Real Estate Operations,Real Estate,33.04,0.0,0.0,0.0,0.72,180.49,0.0,0.17906809241509225
2007,Neobo Fastigheter AB (publ),Real Estate Operations,Real Estate,131.51,0.0,0.0,0.0,0.0,391.82,0.0,0.3356388137410035
2008,Neobo Fastigheter AB (publ),Real Estate Operations,Real Estate,295.65,0.0,0.0,0.0,5.91,717.55,0.0,0.40379067660790186
2009,Neobo Fastigheter AB (publ),Real Estate Operations,Real Estate,442.29,0.0,0.0,0.0,12.07,172.59,0.0,2.492728431542963
2010,Neobo Fastigheter AB (publ),Real Estate Operations,Real Estate,42.51,0.0,0.0,0.0,1.67,104.54,0.0,0.3906638607231681
2011,Neobo Fastigheter AB (publ),Real Estate Operations,Real Estate,92.62,0.0,0.0,0.0,0.5,22.77,0.0,4.045674132630655
2012,Neobo Fastigheter AB (publ),Real Estate Operations,Real Estate,0.0,0.0,0.0,0.0,0.0,14.69,0.0,0.0
2013,Neobo Fastigheter AB (publ),Real Estate Operations,Real Estate,24.95,13.85,6.47,0.0,5.76,88.45,0.0,-0.012775579423403051
2014,Neobo Fastigheter AB (publ),Real Estate Operations,Real Estate,81.18,0.0,15.32,0.0,17.95,509.3,0.0,0.09407029255841352
2015,Neobo Fastigheter AB (publ),Real Estate Operations,Real Estate,161.69,0.0,29.38,0.0,21.78,778.56,0.0,0.14196722153719687
2016,Neobo Fastigheter AB (publ),Real Estate Operations,Real Estate,241.67,0.0,43.39,0.0,41.22,812.05,0.0,0.19341173573055845
2017,Neobo Fastigheter AB (publ),Real Estate Operations,Real Estate,265.29,136.08,45.94,0.0,60.66,908.82,0.0,0.02487841376730267
2018,Neobo Fastigheter AB (publ),Real Estate Operations,Real Estate,258.42,130.53,31.44,0.0,57.59,1167.67,0.0,0.03327995067099438
2019,Neobo Fastigheter AB (publ),Real Estate Operations,Real Estate,370.72,191.65,32.28,0.0,72.42,2868.61,0.0,0.025925448213594743
2020,Neobo Fastigheter AB (publ),Real Estate Operations,Real Estate,513.9,242.28,43.24,0.0,71.74,5421.97,0.0,0.028889868442650915
2021,Neobo Fastigheter AB (publ),Real Estate Operations,Real Estate,695.53,0.0,110.25,0.0,114.25,8896.14,0.0,0.05294768292765177
2022,Neobo Fastigheter AB (publ),Real Estate Operations,Real Estate,797.17,0.0,140.62,0.0,175.78,7320.22,0.0,0.06567698785009193
2023,Neobo Fastigheter AB (publ),Real Estate Operations,Real Estate,883.81,0.0,154.26,0.0,387.16,6448.33,0.0,0.05309746864692098
2024,Neobo Fastigheter AB (publ),Real Estate Operations,Real Estate,923.43,0.0,145.43,0.0,403.75,6387.56,0.0,0.05859044768268321
