Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2011,Cantargia AB,Biotechnology & Medical Research,Health Care,0.0,0.0,0.88,1.62,0.0,1.34,0.0,0.5522388059701493
2012,Cantargia AB,Biotechnology & Medical Research,Health Care,0.0,0.0,0.99,1.57,0.0,2.63,0.0,0.220532319391635
2013,Cantargia AB,Biotechnology & Medical Research,Health Care,0.0,0.0,0.12,5.21,0.0,2.95,0.0,1.7254237288135592
2014,Cantargia AB,Biotechnology & Medical Research,Health Care,0.0,0.0,1.3,3.21,0.25,3.93,0.0,0.42239185750636127
2015,Cantargia AB,Biotechnology & Medical Research,Health Care,0.0,0.0,4.6,6.74,0.19,29.36,0.0,0.06641689373297005
2016,Cantargia AB,Biotechnology & Medical Research,Health Care,0.0,0.0,6.66,34.85,0.06,28.48,0.0,0.9877106741573034
2017,Cantargia AB,Biotechnology & Medical Research,Health Care,0.0,0.0,7.81,43.4,0.32,246.28,0.0,0.14321097937307128
2018,Cantargia AB,Biotechnology & Medical Research,Health Care,0.0,0.0,14.82,72.06,0.0,151.3,0.0,0.3783212161269002
2019,Cantargia AB,Biotechnology & Medical Research,Health Care,0.0,0.0,12.19,90.71,0.0,133.4,0.0,0.5886056971514242
2020,Cantargia AB,Biotechnology & Medical Research,Health Care,0.0,0.0,15.27,162.12,0.0,931.36,0.0,0.15767265074729428
2021,Cantargia AB,Biotechnology & Medical Research,Health Care,0.0,0.0,15.34,353.49,0.0,519.04,0.0,0.6514912145499384
2022,Cantargia AB,Biotechnology & Medical Research,Health Care,0.0,0.0,14.22,346.5,0.0,366.8,0.0,0.9058887677208287
2023,Cantargia AB,Biotechnology & Medical Research,Health Care,0.0,0.0,14.81,271.59,6.34,169.88,0.0,1.4742170944195903
2024,Cantargia AB,Biotechnology & Medical Research,Health Care,0.0,0.0,14.93,156.4,4.3,119.57,0.0,1.1471941122355105
