Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2005,Seafire AB (publ),Investment Holding Companies,Financials,13.62,6.58,6.67,0.0,0.21,12.13,0.0,0.013190436933223349
2006,Seafire AB (publ),Investment Holding Companies,Financials,29.38,14.8,8.09,1.37,0.12,24.21,0.0,0.3197026022304832
2007,Seafire AB (publ),Investment Holding Companies,Financials,42.21,25.93,15.39,0.0,0.0,32.75,0.0,0.027175572519083986
2008,Seafire AB (publ),Investment Holding Companies,Financials,40.2,25.78,21.44,4.45,0.84,42.06,0.0,-0.08107465525439848
2009,Seafire AB (publ),Investment Holding Companies,Financials,28.77,15.91,15.0,1.15,0.39,34.54,0.0,-0.03995367689635207
2010,Seafire AB (publ),Investment Holding Companies,Financials,23.7,15.15,23.54,0.0,0.0,32.22,0.0,-0.46523898199875857
2011,Seafire AB (publ),Investment Holding Companies,Financials,20.68,9.92,12.749999999999998,0.48,0.5,25.86,0.0,-0.07772621809744772
2012,Seafire AB (publ),Investment Holding Companies,Financials,19.36,10.88,12.29,0.0,0.11,13.58,0.0,-0.288659793814433
2013,Seafire AB (publ),Investment Holding Companies,Financials,19.57,8.25,11.11,0.0,0.03,13.94,0.0,0.012912482065997192
2014,Seafire AB (publ),Investment Holding Companies,Financials,20.64,10.0,11.8,0.0,0.03,11.53,0.0,-0.10320901994796186
2015,Seafire AB (publ),Investment Holding Companies,Financials,22.98,9.92,13.35,0.0,0.21,11.1,0.0,-0.04504504504504497
2016,Seafire AB (publ),Investment Holding Companies,Financials,2.73,1.6,3.3899999999999997,0.0,0.15,11.96,0.0,-0.20150501672240798
2017,Seafire AB (publ),Investment Holding Companies,Financials,23.37,9.1,18.42,0.0,0.67,19.12,0.0,-0.252092050209205
2018,Seafire AB (publ),Investment Holding Companies,Financials,47.44,26.85,26.459999999999997,0.0,1.13,20.84,0.0,-0.3358925143953935
2019,Seafire AB (publ),Investment Holding Companies,Financials,152.55,82.74,64.48,0.0,12.04,20.79,0.0,-0.3227513227513221
2020,Seafire AB (publ),Investment Holding Companies,Financials,226.44,139.36,64.87,0.0,15.52,22.66,0.0,0.29523389232127006
2021,Seafire AB (publ),Investment Holding Companies,Financials,422.26,259.55,133.86,0.0,31.09,213.47,0.0,-0.010493277743945444
2022,Seafire AB (publ),Investment Holding Companies,Financials,808.57,437.07,269.84000000000003,0.0,56.06,739.83,0.0,0.061635781192976795
2023,Seafire AB (publ),Investment Holding Companies,Financials,995.28,467.78,380.2000000000001,0.0,70.66,721.85,0.0,0.10617164230795857
2024,Seafire AB (publ),Investment Holding Companies,Financials,920.38,484.09,362.0499999999999,0.0,32.54,599.38,0.0,0.069571890953986
