Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2020,SynAct Pharma AB,Pharmaceuticals,Health Care,0.0,0.0,9.02,23.32,0.05,16.57,0.0,0.859987929993965
2021,SynAct Pharma AB,Pharmaceuticals,Health Care,0.0,0.0,16.26,60.62,0.1,20.33,0.0,2.177078209542548
2022,SynAct Pharma AB,Pharmaceuticals,Health Care,0.0,0.0,33.84,66.57,0.28,119.09,0.0,0.27248299605340487
2023,SynAct Pharma AB,Pharmaceuticals,Health Care,0.0,0.0,44.61,104.56,0.73,177.38,0.0,0.3338595106550908
2024,SynAct Pharma AB,Pharmaceuticals,Health Care,0.0,0.0,41.18,50.15,0.76,220.19,0.0,0.037285980289749755
