Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2013,Arion banki hf,Banking Services,Financials,2141.33,0.0,405.49,0.0,1596.63,7378.21,255.86,0.01823535807243054
2014,Arion banki hf,Banking Services,Financials,2917.38,0.0,515.07,0.0,1440.16,9424.95,88.03,0.10114075715496088
2015,Arion banki hf,Banking Services,Financials,5280.65,0.0,633.04,0.0,1688.56,13113.19,619.52,0.21547458586105725
2016,Arion banki hf,Banking Services,Financials,3803.49,0.0,780.0,0.0,2214.27,16130.85,13.14,0.050125154933817466
2017,Arion banki hf,Banking Services,Financials,3642.02,0.0,764.11,0.0,2106.74,17903.2,10.16,0.043049991738010066
2018,Arion banki hf,Banking Services,Financials,3486.62,0.0,740.58,0.0,2265.24,14946.02,9.68,0.032148277914106335
2019,Arion banki hf,Banking Services,Financials,3449.41,0.0,714.42,0.0,2011.52,13762.99,13.14,0.05251620012296631
2020,Arion banki hf,Banking Services,Financials,3534.97,0.0,692.73,0.0,1432.54,13284.32,11.63,0.10602476694030889
2021,Arion banki hf,Banking Services,Financials,3946.19,0.0,593.37,0.0,1483.93,13173.71,45.72,0.1413744768117839
2022,Arion banki hf,Banking Services,Financials,3929.71,0.0,137.73,0.0,3078.35,12979.79,44.97,0.054790261010567574
2023,Arion banki hf,Banking Services,Financials,4919.82,0.0,539.5,0.0,6012.16,14831.34,37.53,-0.10974875696673655
2024,Arion banki hf,Banking Services,Financials,5179.88,0.0,618.69,0.0,6700.39,16911.19,41.26,-0.12618825007594772
