Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2014,Dometic Group AB (publ),Automobiles & Auto Parts,Consumer Discretionary,8089.03,5627.23,1523.01,0.0,622.8,6190.96,0.0,0.05104054944628947
2015,Dometic Group AB (publ),Automobiles & Auto Parts,Consumer Discretionary,10981.82,7770.27,1857.71,0.0,599.48,12436.32,0.0,0.06065781517362043
2016,Dometic Group AB (publ),Automobiles & Auto Parts,Consumer Discretionary,12164.47,8310.29,2214.31,0.0,114.89,13254.65,0.0,0.11505245328997736
2017,Dometic Group AB (publ),Automobiles & Auto Parts,Consumer Discretionary,13599.45,9295.15,2380.2,0.0,108.45,14523.38,0.0,0.12501566439768164
2018,Dometic Group AB (publ),Automobiles & Auto Parts,Consumer Discretionary,17113.02,11540.1,2916.16,0.0,382.08,15642.05,0.0,0.14542083678290252
2019,Dometic Group AB (publ),Automobiles & Auto Parts,Consumer Discretionary,17218.59,11636.02,3097.92,0.0,403.87,16280.64,0.0,0.12780701495764293
2020,Dometic Group AB (publ),Automobiles & Auto Parts,Consumer Discretionary,16587.57,11156.98,3208.62,0.0,408.37,16917.1,0.0,0.1072051356319937
2021,Dometic Group AB (publ),Automobiles & Auto Parts,Consumer Discretionary,21563.49,15188.45,3097.83,412.91,374.83,21869.63,0.0,0.15159332828218863
2022,Dometic Group AB (publ),Automobiles & Auto Parts,Consumer Discretionary,28280.1,20792.01,3888.0,504.53,504.53,24863.52,0.0,0.14479405973088283
2023,Dometic Group AB (publ),Automobiles & Auto Parts,Consumer Discretionary,27643.81,19899.56,4284.66,588.21,882.81,26167.83,0.0,0.12094965459497406
2024,Dometic Group AB (publ),Automobiles & Auto Parts,Consumer Discretionary,25038.48,18102.56,4303.93,596.98,852.24,26180.46,0.0,0.0907825912913676
