Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2015,Besqab AB (publ),Real Estate Operations,Real Estate,12.9,0.0,0.0,0.0,0.07,46.67,0.05,0.2746147260273973
2016,Besqab AB (publ),Real Estate Operations,Real Estate,26.04,0.0,0.0,0.0,3.8,36.95,0.04,0.601243579345769
2017,Besqab AB (publ),Real Estate Operations,Real Estate,40.4,0.0,0.0,0.0,15.91,360.58,0.03,0.06791270347466792
2018,Besqab AB (publ),Real Estate Operations,Real Estate,33.35,0.0,0.0,0.0,2.99,425.88,0.02,0.07128433904672458
2019,Besqab AB (publ),Real Estate Operations,Real Estate,24.88,0.0,0.0,0.0,3.65,518.09,0.02,0.04097585454826195
2020,Besqab AB (publ),Real Estate Operations,Real Estate,15.4,0.0,0.0,0.0,2.45,552.87,0.02,0.023422380582032592
2021,Besqab AB (publ),Real Estate Operations,Real Estate,105.02,0.0,0.0,0.0,3.33,799.0,0.01,0.12726999662081825
2022,Besqab AB (publ),Real Estate Operations,Real Estate,21.45,0.0,0.0,0.0,0.02,1468.23,3.63,0.014559808677455734
2023,Besqab AB (publ),Real Estate Operations,Real Estate,1480.64,1233.1,0.0,0.0,45.76,1796.17,3.89,0.11209626345788484
2024,Besqab AB (publ),Real Estate Operations,Real Estate,3433.08,3247.37,230.25,0.0,73.33,3274.28,4.01,-0.03595472029625199
