Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,Catella AB,Investment Banking & Investment Services,Financials,10927.92,396.41,601.04,0.0,24.78,859.49,0.0,11.52507882581531
2005,Catella AB,Investment Banking & Investment Services,Financials,8012.87,247.89,263.44,0.0,19.87,803.3,0.0,9.313668616955061
2006,Catella AB,Investment Banking & Investment Services,Financials,7845.41,268.01,269.75,0.0,25.23,678.34,0.0,10.735648789692485
2007,Catella AB,Investment Banking & Investment Services,Financials,6993.79,224.49,227.95,0.0,27.74,476.85,0.0,13.659662367620845
2008,Catella AB,Investment Banking & Investment Services,Financials,2283.69,92.37,75.27,0.0,20.53,499.75,0.0,4.193136568284142
2009,Catella AB,Investment Banking & Investment Services,Financials,178.59,145.67,61.73,0.0,29.63,829.34,21.04,-0.06872221830240596
2010,Catella AB,Investment Banking & Investment Services,Financials,258.66,104.14,135.21,0.0,3.36,846.83,31.24,0.01816483879417362
2011,Catella AB,Investment Banking & Investment Services,Financials,902.56,234.06,459.49,0.0,9.5,823.46,26.9,0.23461827931699514
2012,Catella AB,Investment Banking & Investment Services,Financials,834.5,189.93,638.55,0.0,12.03,773.85,17.98,-0.007590013007842614
2013,Catella AB,Investment Banking & Investment Services,Financials,920.57,195.85,733.75,0.0,12.64,851.98,26.39,-0.024670696858954625
2014,Catella AB,Investment Banking & Investment Services,Financials,1327.35,265.47,909.4,0.0,11.02,1115.7,84.35,0.11787842173242773
2015,Catella AB,Investment Banking & Investment Services,Financials,1771.66,331.77,1191.3,0.0,11.47,1380.42,122.45,0.157778117867813
2016,Catella AB,Investment Banking & Investment Services,Financials,1970.79,409.48,1308.95,0.0,10.8,1482.22,158.37,0.14723971254243892
2017,Catella AB,Investment Banking & Investment Services,Financials,1934.76,347.64,1186.22,0.0,16.46,1730.12,214.14,0.19773075617458566
2018,Catella AB,Investment Banking & Investment Services,Financials,2021.84,364.29,1356.95,0.0,25.28,1407.19,200.05,0.17129986809686165
2019,Catella AB,Investment Banking & Investment Services,Financials,2189.66,346.18,1394.01,0.0,45.6,1427.12,200.66,0.24811092408064958
2020,Catella AB,Investment Banking & Investment Services,Financials,2095.07,307.04,1543.4199999999998,0.0,48.1,1683.25,193.18,0.10472546271377049
2021,Catella AB,Investment Banking & Investment Services,Financials,1737.83,206.45,1352.98,0.0,71.16,1644.58,128.6,0.06047891359027277
2022,Catella AB,Investment Banking & Investment Services,Financials,1896.49,381.96,1246.58,0.0,76.01,2040.66,246.61,0.08391663424081987
2023,Catella AB,Investment Banking & Investment Services,Financials,1688.98,869.87,1235.13,0.0,155.26,2001.45,50.34,-0.2784300537579382
2024,Catella AB,Investment Banking & Investment Services,Financials,2243.5,858.35,1240.74,0.0,213.57,2053.11,43.18,-0.032991618526062666
