Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
1997,Tietoevry Oyj,Software & IT Services,Information Technology,3269.62,404.99,1413.31,0.0,12.64,1240.36,0.0,1.1598890644651554
1998,Tietoevry Oyj,Software & IT Services,Information Technology,9141.68,1922.05,4334.3,0.0,53.33,2803.55,16.94,1.0040808511996142
1999,Tietoevry Oyj,Software & IT Services,Information Technology,10212.66,2162.48,5036.68,0.0,55.77,2850.75,98.9,1.0027393080534979
2000,Tietoevry Oyj,Software & IT Services,Information Technology,9083.43,2079.71,4631.71,0.0,77.83,2941.87,23.45,0.7736702952801049
2001,Tietoevry Oyj,Software & IT Services,Information Technology,9130.47,1662.17,4697.19,0.0,179.34,3834.76,54.83,0.6663350121735194
2002,Tietoevry Oyj,Software & IT Services,Information Technology,9542.66,1790.12,5037.6,0.0,360.24,3360.56,26.19,0.6952683250904259
2003,Tietoevry Oyj,Software & IT Services,Information Technology,10998.63,1844.51,5794.0,0.0,380.32,4020.82,30.26,0.7355569379029786
2004,Tietoevry Oyj,Software & IT Services,Information Technology,12761.04,2326.12,6493.06,367.33,25.94,4134.58,78.26,1.0167131911014902
2005,Tietoevry Oyj,Software & IT Services,Information Technology,12577.92,0.0,6890.46,519.81,7.21,3901.95,97.41,1.550263042086734
2006,Tietoevry Oyj,Software & IT Services,Information Technology,13244.31,1743.12,7549.22,0.0,16.89,5119.09,32.9,0.7637980663782342
2007,Tietoevry Oyj,Software & IT Services,Information Technology,14198.47,2833.45,7751.32,430.18,0.0,3755.01,31.71,1.0679110153378124
2008,Tietoevry Oyj,Software & IT Services,Information Technology,15365.02,0.0,9241.08,0.0,138.36,4679.32,15.53,1.2749246514798134
2009,Tietoevry Oyj,Software & IT Services,Information Technology,14891.23,3036.2,8147.72,463.41,0.0,4292.88,5.81,0.9702304655604377
2010,Tietoevry Oyj,Software & IT Services,Information Technology,13714.73,2670.6,7786.11,353.73,0.0,4340.94,0.78,0.8318707793224807
2011,Tietoevry Oyj,Software & IT Services,Information Technology,14244.83,3098.94,10089.28,315.58,120.78,4368.14,1.55,0.2863841599747347
2012,Tietoevry Oyj,Software & IT Services,Information Technology,13641.82,2804.9,10093.29,0.0,116.59,3848.27,1.47,0.16287853205671013
2013,Tietoevry Oyj,Software & IT Services,Information Technology,12546.86,2733.79,8910.39,312.34,90.58,4286.62,0.83,0.2622631167710412
2014,Tietoevry Oyj,Software & IT Services,Information Technology,12722.92,2605.59,9020.95,417.83,33.43,4258.22,0.9,0.34767275869193615
2015,Tietoevry Oyj,Software & IT Services,Information Technology,13060.1,2565.33,9080.62,536.68,35.78,4634.89,0.96,0.4130957645307764
2016,Tietoevry Oyj,Software & IT Services,Information Technology,13863.52,2662.92,9373.62,696.61,38.08,4432.0,0.0,0.5608100180505415
2017,Tietoevry Oyj,Software & IT Services,Information Technology,14398.4,2702.97,9668.91,699.77,33.59,4683.33,3.94,0.5744708540365716
2018,Tietoevry Oyj,Software & IT Services,Information Technology,15357.53,2908.28,10268.76,733.55,41.29,4780.45,0.0,0.60093715026828
2019,Tietoevry Oyj,Software & IT Services,Information Technology,17071.06,3979.31,11216.3,622.2,108.29,16603.05,0.0,0.14391090793559036
2020,Tietoevry Oyj,Software & IT Services,Information Technology,29879.18,9270.22,17057.42,900.75,261.65,17036.37,0.0,0.24598197855529091
2021,Tietoevry Oyj,Software & IT Services,Information Technology,28690.49,7930.18,16526.96,857.65,233.72,18231.91,0.0,0.26641640947108675
2022,Tietoevry Oyj,Software & IT Services,Information Technology,29555.55,7154.46,19138.79,886.23,230.14,18024.55,0.0,0.2173918350250075
2023,Tietoevry Oyj,Software & IT Services,Information Technology,32527.08,8208.77,16898.93,965.07,653.64,18033.64,0.0,0.42868827369294277
2024,Tietoevry Oyj,Software & IT Services,Information Technology,21839.05,6031.74,11912.42,711.12,503.13,15274.68,0.0,0.2686066091073594
