Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,AQ Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,562.54,314.35,187.43,0.0,1.39,188.28,1.91,0.31216152268783814
2005,AQ Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,856.07,482.36,296.45,0.0,2.65,0.0,1.43,52.17482517482521
2006,AQ Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1094.68,612.53,376.41,0.0,3.96,307.71,2.59,0.32800515630035476
2007,AQ Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1397.26,0.0,1291.68,0.0,0.0,355.97,2.85,0.29424223844824676
2008,AQ Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1487.3,821.67,530.31,0.0,5.01,475.38,3.6,0.2720572884045264
2009,AQ Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1445.23,775.5000000000001,572.8199999999999,0.0,2.1,470.83,3.71,0.19979348421629364
2010,AQ Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1596.21,0.0,1521.42,0.0,0.0,540.88,1.14,0.1379838382347514
2011,AQ Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1856.55,970.8,740.75,0.0,4.07,599.5,0.07,0.23505178711409844
2012,AQ Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1858.09,998.74,729.05,0.0,2.57,670.62,0.12,0.19043146375644804
2013,AQ Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2281.0,1223.33,897.3399999999999,0.0,2.41,834.06,0.39,0.18925040445802646
2014,AQ Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2403.1,1247.34,957.7,0.0,2.29,1009.91,1.53,0.1935557225342086
2015,AQ Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2803.18,1445.71,1138.5700000000002,0.0,1.26,1221.79,2.41,0.1777814082666228
2016,AQ Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3229.86,1591.69,1330.2,0.0,7.22,1384.98,2.6,0.2167442597904265
2017,AQ Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3892.5,2004.14,1585.84,0.0,0.86,1640.51,3.74,0.18346358522122547
2018,AQ Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,4370.7,2305.94,1848.31,0.0,5.79,1734.42,5.26,0.12109123516968627
2019,AQ Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,4757.7,2470.39,1844.52,0.0,13.75,1882.58,6.96,0.22706055442065262
2020,AQ Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,4932.16,2516.35,1922.62,0.0,19.51,2277.54,9.92,0.20707684505958576
2021,AQ Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,5483.08,2809.19,2134.7,0.0,18.04,2548.71,11.69,0.2035424152476176
2022,AQ Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,6701.37,3571.59,2587.24,0.0,0.95,2978.16,15.06,0.1809389219636378
2023,AQ Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,8925.64,4664.86,3351.1,0.0,1.0,3767.31,19.13,0.23998267501927928
2024,AQ Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,8699.4,4332.41,3344.9,0.0,3.05,4511.28,21.59,0.22481121232243584
