Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
1996,VNV Global AB (publ),Investment Holding Companies,Financials,5.45,0.0,0.0,0.0,0.01,673.92,0.0,0.008072174738841406
1997,VNV Global AB (publ),Investment Holding Companies,Financials,377.39,0.0,0.0,0.0,1.75,1083.66,0.0,0.34664009006514956
1998,VNV Global AB (publ),Investment Holding Companies,Financials,68.07,0.0,0.0,0.0,0.49,124.19,0.0,0.5441661969562767
1999,VNV Global AB (publ),Investment Holding Companies,Financials,18.99,0.0,0.0,0.0,0.02,263.49,0.0,0.07199514213063114
2000,VNV Global AB (publ),Investment Holding Companies,Financials,129.91,0.0,0.0,0.0,0.19,763.38,0.0,0.16992847598836752
2001,VNV Global AB (publ),Investment Holding Companies,Financials,51.93,0.0,0.0,0.0,0.39,718.79,0.0,0.07170383561262678
2002,VNV Global AB (publ),Investment Holding Companies,Financials,194.13,0.0,0.0,0.0,1.63,867.89,0.0,0.2218023021350632
2003,VNV Global AB (publ),Investment Holding Companies,Financials,82.17,0.0,0.0,0.0,7.35,2456.87,0.0,0.030453381741809706
2004,VNV Global AB (publ),Investment Holding Companies,Financials,360.67,0.0,24.23,0.0,0.02,1035.77,0.0,0.32480183824594266
2005,VNV Global AB (publ),Investment Holding Companies,Financials,859.79,0.0,24.49,0.0,0.0,11922.68,0.0,0.0700597516665716
2006,VNV Global AB (publ),Investment Holding Companies,Financials,476.96,0.0,22.05,0.0,3.82,2399.9,0.0,0.18796199841660066
2007,VNV Global AB (publ),Investment Holding Companies,Financials,1712.5,0.0,33.41,0.0,21.71,4369.25,0.0,0.3793282599988556
2008,VNV Global AB (publ),Investment Holding Companies,Financials,3050.37,0.0,48.45,0.0,38.52,1721.69,0.0,1.7212157821675214
2009,VNV Global AB (publ),Investment Holding Companies,Financials,952.24,0.0,35.95,0.0,11.73,2825.0,0.0,0.3201982300884956
2010,VNV Global AB (publ),Investment Holding Companies,Financials,882.9,0.0,10.54,0.0,0.04,3641.13,0.0,0.23957397840780198
2011,VNV Global AB (publ),Investment Holding Companies,Financials,635.48,0.0,19.3,0.0,0.0,2940.95,0.0,0.2095173328346283
2012,VNV Global AB (publ),Investment Holding Companies,Financials,694.67,0.0,16.87,0.0,0.2,1833.48,0.0,0.3695704343652507
2013,VNV Global AB (publ),Investment Holding Companies,Financials,2205.88,0.0,62.39,0.0,0.17,3845.83,0.0,0.5573101255125682
2014,VNV Global AB (publ),Investment Holding Companies,Financials,758.11,0.0,27.09,0.0,0.02,2902.65,0.0,0.25183883692487896
2015,VNV Global AB (publ),Investment Holding Companies,Financials,1228.43,0.0,41.89,0.0,18.92,4450.26,0.0,0.26237118730141606
2016,VNV Global AB (publ),Investment Holding Companies,Financials,1180.51,0.0,55.97,0.0,16.02,6266.28,0.0,0.17690240461645507
2017,VNV Global AB (publ),Investment Holding Companies,Financials,1397.31,0.0,52.12,0.0,58.6,7222.08,0.0,0.1781467388896274
2018,VNV Global AB (publ),Investment Holding Companies,Financials,57.11,0.0,107.89,0.0,49.76,7573.63,0.0,-0.01327500815328977
2019,VNV Global AB (publ),Investment Holding Companies,Financials,1823.19,0.0,295.98,0.0,46.05,6820.68,0.0,0.21715723358961278
2020,VNV Global AB (publ),Investment Holding Companies,Financials,2192.08,0.0,96.08,0.0,50.54,9266.14,0.0,0.2207456395003745
2021,VNV Global AB (publ),Investment Holding Companies,Financials,698.13,0.0,120.29,0.0,72.9,12339.37,0.0,0.04092105188514487
2022,VNV Global AB (publ),Investment Holding Companies,Financials,7467.23,0.0,98.77,0.0,128.96,6009.51,0.0,1.2046739251619514
2023,VNV Global AB (publ),Investment Holding Companies,Financials,489.29,0.0,141.37,0.0,99.84,6752.91,0.0,0.03673675496933915
2024,VNV Global AB (publ),Investment Holding Companies,Financials,871.61,0.0,78.18,0.0,71.75,6607.94,0.0,0.10921406671368084
