Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,Orexo AB,Pharmaceuticals,Health Care,79.57,1.77,24.3,59.09,0.07,68.59,0.0,1.640472372065899
2005,Orexo AB,Pharmaceuticals,Health Care,53.86,2.55,40.88,58.07,0.01,287.79,0.0,0.2379860314812884
2006,Orexo AB,Pharmaceuticals,Health Care,114.82,9.7,56.809999999999995,82.24,0.02,295.33,0.0,0.4419801577895912
2007,Orexo AB,Pharmaceuticals,Health Care,66.53,12.47,74.47,135.19,0.02,564.52,0.0,0.20328774888400766
2008,Orexo AB,Pharmaceuticals,Health Care,199.58,14.92,80.49000000000001,203.67,0.0,506.67,0.0,0.6075749501648016
2009,Orexo AB,Pharmaceuticals,Health Care,194.31,19.46,68.63,177.41,0.19,443.93,0.0,0.6384790394882076
2010,Orexo AB,Pharmaceuticals,Health Care,176.78,22.1,66.1,131.42,7.51,406.27,0.0,0.5230265586924951
2011,Orexo AB,Pharmaceuticals,Health Care,172.41,25.04,86.09,167.91,0.12,269.94,0.0,0.8485959842928058
2012,Orexo AB,Pharmaceuticals,Health Care,280.41,23.96,124.25,185.78,10.55,163.67,0.0,1.878352783039042
2013,Orexo AB,Pharmaceuticals,Health Care,387.5,26.48,226.95,214.93,9.45,152.17,0.0,2.231385949924427
2014,Orexo AB,Pharmaceuticals,Health Care,523.88,98.69,281.63,181.72,17.7,436.14,0.0,0.7052322648690788
2015,Orexo AB,Pharmaceuticals,Health Care,617.84,143.61,419.73,165.02,19.6,282.68,0.0,0.7072307910004245
2016,Orexo AB,Pharmaceuticals,Health Care,693.16,146.9,394.94,129.91,20.33,294.26,0.0,0.8866308706586014
2017,Orexo AB,Pharmaceuticals,Health Care,623.32,159.2,277.53,129.95,14.33,329.31,0.0,0.917706720111749
2018,Orexo AB,Pharmaceuticals,Health Care,733.35,160.89,335.35,156.2,13.86,464.61,0.0,0.8167064850089322
2019,Orexo AB,Pharmaceuticals,Health Care,786.16,98.27,308.49,168.71,13.31,662.37,0.0,0.8074037169557801
2020,Orexo AB,Pharmaceuticals,Health Care,679.18,67.14,398.54,230.18,12.08,583.19,0.0,0.7400675594574666
2021,Orexo AB,Pharmaceuticals,Health Care,566.25,79.07,432.85,272.9,18.14,340.61,0.0,0.9074601450339096
2022,Orexo AB,Pharmaceuticals,Health Care,593.18,97.48,381.29,302.15,21.85,182.51,0.0,2.1626760177524513
2023,Orexo AB,Pharmaceuticals,Health Care,635.78,88.48,367.75,301.67,36.83,59.3,0.0,7.493929173693086
2024,Orexo AB,Pharmaceuticals,Health Care,600.03,73.33,362.66,345.78,50.44,-129.85,0.0,-3.5377743550250282
