Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
1996,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,5699.99,5329.83,0.0,0.0,35.3,1319.96,0.0,0.25368950574259813
1997,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,5437.06,5113.53,0.0,0.0,27.59,1339.4,0.0,0.22094967896072917
2005,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3513.69,2428.56,1.82,0.0,20.92,838.25,19.72,1.2382600790237421
2006,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,4215.3,2699.5,1299.51,0.0,22.48,912.81,10.94,0.20980784844384326
2007,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,4696.76,3822.54,1724.75,0.0,0.0,1080.29,10.46,-0.7797662159064861
2008,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,7650.55,4927.47,2270.59,0.0,82.22,1329.79,17.15,0.27489717433590194
2009,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,7722.83,4873.65,2584.46,0.0,106.91,1419.55,14.69,0.11003039937527907
2010,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,6285.53,3796.14,2223.11,0.0,0.0,1459.15,0.0,0.18248980570880288
2011,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,6569.59,4037.16,2370.57,0.0,41.96,1623.93,0.0,0.07383323172796864
2012,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,6783.13,4188.22,2468.86,0.0,63.46,1732.12,0.0,0.03613490982149027
2013,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,6621.93,3991.64,2542.1800000000003,0.0,70.83,1850.2,0.0,0.009339530861528554
2014,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,7029.49,4177.44,2511.98,0.0,43.2,2038.06,0.0,0.14566303249168336
2015,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,7234.86,4266.03,2575.1800000000003,0.0,29.29,2172.32,0.0,0.1677285114531927
2016,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,7653.3,4499.41,2684.1800000000003,0.0,13.7,2636.81,0.0,0.1729400298087462
2017,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3692.99,2280.91,1147.2,0.0,11.56,2610.67,0.0,0.09703256252226435
2018,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3731.41,2137.79,1361.92,0.0,13.63,1466.85,0.0,0.14866550772062573
2019,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3664.34,2117.79,1308.7600000000002,0.0,13.0,1537.04,0.0,0.1462486337375735
2020,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3824.65,2249.57,1267.97,0.0,16.96,1717.24,12.63,0.1677293669466491
2021,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,4448.45,2655.03,1369.31,0.0,17.54,1666.12,13.71,0.2420304435567883
2022,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,4508.76,2587.0,1436.89,0.0,15.77,1791.6,15.9,0.25952973720608585
2023,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,4550.11,2516.98,1528.2,0.0,42.16,2198.59,59.48,0.20494050228735142
2024,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,4738.55,2471.11,1648.41,0.0,90.3,2140.66,106.63,0.23527448615888472
