Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
1999,Telia Company AB,Telecommunications Services,Communication Services,49207.36,29461.54,284.1800000000003,1482.23,0.0,30989.57,197.85,0.6715486564775156
2000,Telia Company AB,Telecommunications Services,Communication Services,51962.9,31744.43,1722.3599999999997,1503.22,0.0,52158.9,298.11,0.38125180981531354
2001,Telia Company AB,Telecommunications Services,Communication Services,49800.84,35206.95,727.9099999999999,1134.53,0.0,51273.42,174.66,0.2915659826372529
2002,Telia Company AB,Telecommunications Services,Communication Services,48791.73,31319.3,779.25,957.25,591.41,86853.85,4086.15,0.187585440950077
2003,Telia Company AB,Telecommunications Services,Communication Services,72362.61,40988.36,20333.52,0.0,0.0,104196.98,3190.07,0.10281248996038163
2004,Telia Company AB,Telecommunications Services,Communication Services,75186.93,39553.04,19606.76,0.0,0.0,110640.71,6333.39,0.13701434762054157
2005,Telia Company AB,Telecommunications Services,Communication Services,75715.85,40843.43,6629.16,2483.24,457.78,107884.62,7340.97,0.26269095259134717
2006,Telia Company AB,Telecommunications Services,Communication Services,79237.27,42324.85,6870.82,1598.49,912.8,108549.77,7739.44,0.26423165141460675
2007,Telia Company AB,Telecommunications Services,Communication Services,83505.93,46974.25,7851.87,1501.21,1504.67,98627.25,8227.49,0.268367598854295
2008,Telia Company AB,Telecommunications Services,Communication Services,88597.75,49482.51,21724.99,0.0,0.0,115943.52,9835.73,0.13826008662001082
2009,Telia Company AB,Telecommunications Services,Communication Services,89839.57,50174.23,20342.93,0.0,0.0,109531.04,5766.54,0.16758729888346316
2010,Telia Company AB,Telecommunications Services,Communication Services,89842.17,48449.55,7415.53,635.74,0.0,109244.0,5863.62,0.30069972778518045
2011,Telia Company AB,Telecommunications Services,Communication Services,90518.78,99086.64,31451.48,438.76,2603.18,100297.51,6380.26,-0.3954315880431322
2012,Telia Company AB,Telecommunications Services,Communication Services,90151.37,100294.24,31019.02,328.3,3307.9,90011.61,3386.46,-0.4726167253777301
2013,Telia Company AB,Telecommunications Services,Communication Services,91939.58,104480.98,31347.17,265.34,3246.36,102090.49,4344.72,-0.44035794169993175
2014,Telia Company AB,Telecommunications Services,Communication Services,74525.44,88775.4,27574.91,209.44,3056.12,106760.79,4774.3,-0.4005156583457278
2015,Telia Company AB,Telecommunications Services,Communication Services,82701.19,100792.6,30849.69,140.55,2953.41,102441.84,4519.06,-0.48385868106943764
2016,Telia Company AB,Telecommunications Services,Communication Services,82659.1,99552.66,30668.45,169.88,2620.84,85190.29,4775.73,-0.5559095534069419
2017,Telia Company AB,Telecommunications Services,Communication Services,77264.33,95219.4,17476.71,276.95,3411.48,101291.41,5294.42,-0.36183336940754685
2018,Telia Company AB,Telecommunications Services,Communication Services,78250.36,97696.12,17229.14,153.58,2397.36,95036.04,4928.09,-0.38932645139811645
2019,Telia Company AB,Telecommunications Services,Communication Services,79997.63,100655.66,18635.87,141.45,2547.94,85371.39,1321.17,-0.48101463378172243
2020,Telia Company AB,Telecommunications Services,Communication Services,91285.39,116959.44,36972.27,305.0,3092.96,65135.15,1167.42,-0.9869041275473935
2021,Telia Company AB,Telecommunications Services,Communication Services,88537.98,116879.4,34727.49,359.79,2466.43,78654.49,2739.67,-0.8007398810922061
2022,Telia Company AB,Telecommunications Services,Communication Services,81313.38,0.0,23951.24,0.0,2631.9,60465.94,3232.3,0.8592111807170809
2023,Telia Company AB,Telecommunications Services,Communication Services,88365.63,0.0,26087.2,1107.74,3196.83,53829.69,3549.85,1.0489686741998978
2024,Telia Company AB,Telecommunications Services,Communication Services,90641.94,0.0,26486.68,902.08,2934.04,56996.59,4028.08,1.018003046964449
