Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2007,Bulten AB,Automobiles & Auto Parts,Consumer Discretionary,2627.37,2484.88,186.96,0.0,108.6,121.1,0.0,-1.2639966969446756
2008,Bulten AB,Automobiles & Auto Parts,Consumer Discretionary,2448.59,2180.45,170.8,0.0,111.19,208.17,4.62,-0.06508764509610265
2009,Bulten AB,Automobiles & Auto Parts,Consumer Discretionary,1680.65,1520.49,167.24,0.0,82.96,267.41,3.72,-0.3320916165676978
2010,Bulten AB,Automobiles & Auto Parts,Consumer Discretionary,2189.64,1826.09,170.74,0.0,62.9,416.48,4.43,0.30864080207170164
2011,Bulten AB,Automobiles & Auto Parts,Consumer Discretionary,2664.5,2181.78,202.53,0.0,28.42,896.17,0.0,0.2809400002231717
2012,Bulten AB,Automobiles & Auto Parts,Consumer Discretionary,2546.89,2163.07,189.33,0.0,13.58,882.23,0.0,0.20505990501343152
2013,Bulten AB,Automobiles & Auto Parts,Consumer Discretionary,1629.86,1321.38,252.25,0.0,5.32,1025.96,14.04,0.04895192307692287
2014,Bulten AB,Automobiles & Auto Parts,Consumer Discretionary,2217.73,1800.14,343.46,0.0,7.07,1200.81,19.07,0.054972620257730226
2015,Bulten AB,Automobiles & Auto Parts,Consumer Discretionary,2575.27,2087.56,357.48999999999995,0.0,4.78,1290.94,12.24,0.0962568486318084
2016,Bulten AB,Automobiles & Auto Parts,Consumer Discretionary,2627.71,2106.49,341.23,0.0,4.91,1273.5,13.18,0.13607112879659297
2017,Bulten AB,Automobiles & Auto Parts,Consumer Discretionary,2765.6,2225.26,358.29,0.0,3.87,1440.93,14.01,0.12246553122465507
2018,Bulten AB,Automobiles & Auto Parts,Consumer Discretionary,2933.02,2371.14,162.95,0.0,11.24,1467.69,9.76,0.2624048191140141
2019,Bulten AB,Automobiles & Auto Parts,Consumer Discretionary,2878.3,2372.99,195.42,0.0,10.24,1388.68,15.0,0.21347458110110595
2020,Bulten AB,Automobiles & Auto Parts,Consumer Discretionary,3270.03,2689.71,446.2399999999999,0.0,18.42,1569.43,14.62,0.0730153719895207
2021,Bulten AB,Automobiles & Auto Parts,Consumer Discretionary,3738.23,3026.67,475.05,0.0,17.04,1617.3,26.31,0.13352924355534462
2022,Bulten AB,Automobiles & Auto Parts,Consumer Discretionary,4250.95,3466.13,603.34,0.0,25.65,1693.34,24.47,0.09071433976982302
2023,Bulten AB,Automobiles & Auto Parts,Consumer Discretionary,5729.81,4766.38,708.63,0.0,73.65,1815.2,35.24,0.09789563563260645
2024,Bulten AB,Automobiles & Auto Parts,Consumer Discretionary,5905.7,4817.52,850.2099999999999,0.0,115.94,2063.39,47.29,0.05781549074231976
