Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
1998,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,25.9,0.0,13.49,6.67,0.08,42.96,-0.51,0.447585394581861
1999,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,36.23,0.0,20.2,11.51,0.01,57.92,-2.06,0.4928392409595417
2000,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,79.04,0.0,36.14,21.66,0.62,123.96,0.0,0.5158115521135851
2001,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,87.19,0.0,44.51,24.98,1.61,206.98,0.0,0.31911295777369797
2002,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,84.72,0.0,50.83,25.13,1.79,88.91,0.83,0.6377312235346557
2003,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,84.51,0.0,43.38,12.26,1.99,132.98,0.0,0.3865242893668221
2004,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,91.44,0.0,44.79,10.55,0.53,138.2,0.0,0.4100578871201158
2005,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,99.6,0.0,51.29,13.66,1.76,149.83,0.0,0.4018554361609824
2006,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,144.56,0.0,62.29,21.04,3.81,200.9,0.0,0.49527127924340464
2007,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,158.37,0.0,70.97,23.31,2.39,213.1,0.0,0.50830595964336
2008,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,186.59,0.0,85.8,26.23,1.67,259.71,0.29,0.48211538461538467
2009,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,226.02,0.0,98.02,31.75,0.0,252.11,0.39,0.6326732673267327
2010,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,242.78,0.0,106.35,36.23,1.01,282.57,0.57,0.6062371971462881
2011,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,266.07,85.91,120.65,33.7,1.53,297.6,0.81,0.3072283100432291
2012,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,311.13,99.7,129.71,32.21,2.26,237.8,1.02,0.46759065404907457
2013,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,408.6,130.19,153.61,47.54,1.65,295.82,1.55,0.5739987221306789
2014,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,468.95,148.25,158.05,38.51,0.88,671.83,1.59,0.29740726441151133
2015,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,690.66,227.12,210.66,53.29,1.13,882.41,1.91,0.34494300705626924
2016,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,840.66,243.97,248.26,57.54,0.77,965.44,2.21,0.41874644757918655
2017,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,1013.1,294.73,263.05,64.96,0.43,1226.65,2.79,0.4228347865694951
2018,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,1078.2,307.14,266.82,66.06,0.45,1456.87,3.22,0.3902841605654446
2019,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,1377.39,431.12,332.13,87.08,2.14,1682.19,3.38,0.41474397384860906
2020,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,1274.82,424.91,322.42,90.16,2.13,2101.53,4.64,0.2922461149859697
2021,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,1684.51,564.99,506.86,112.7,10.39,14928.07,18.21,0.047835983268077406
2022,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,3072.77,1219.99,962.5,125.42,41.81,15753.01,3.77,0.061807678980096176
2023,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,3495.41,1342.63,1116.7,121.42,93.56,12808.06,1.01,0.08306145567164513
2024,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,3670.34,1312.94,1259.04,112.89,99.67,14022.2,2.06,0.07926122305205409
