Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2015,Transtema Group AB,Telecommunications Services,Communication Services,64.76,29.87,22.55,0.0,0.0,30.45,0.28,0.40156199153921246
2016,Transtema Group AB,Telecommunications Services,Communication Services,424.68,282.8,99.21,0.0,1.1,97.53,0.88,0.42241642109541716
2017,Transtema Group AB,Telecommunications Services,Communication Services,939.16,639.22,265.6,0.0,5.3,251.69,0.44,0.11517867766628294
2018,Transtema Group AB,Telecommunications Services,Communication Services,812.99,427.73,357.91999999999996,0.0,2.71,314.98,0.36,0.07810617111688979
2019,Transtema Group AB,Telecommunications Services,Communication Services,1393.3,604.94,689.5699999999999,0.0,5.64,97.23,0.66,0.9515783021759113
2020,Transtema Group AB,Telecommunications Services,Communication Services,1437.83,593.51,720.31,0.0,8.42,166.57,0.57,0.6915759243747757
2021,Transtema Group AB,Telecommunications Services,Communication Services,1693.69,579.55,914.2,0.0,6.25,243.98,0.91,0.790926538445833
2022,Transtema Group AB,Telecommunications Services,Communication Services,2334.93,1116.88,984.76,0.0,20.38,364.88,1.09,0.5817689974588074
2023,Transtema Group AB,Telecommunications Services,Communication Services,2675.98,1278.49,1211.36,0.0,40.92,561.96,0.51,0.25816487990470616
2024,Transtema Group AB,Telecommunications Services,Communication Services,2531.02,1172.66,1197.41,0.0,32.82,572.11,0.0,0.22396042719057493
