Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2012,Eolus AB (publ),Construction & Engineering,Industrials,1618.37,1708.89,114.98999999999998,0.0,13.25,739.05,0.04,-0.2959856039183323
2013,Eolus AB (publ),Construction & Engineering,Industrials,1059.62,676.98,84.87,0.0,15.59,888.94,-1.82,0.3180854901253493
2014,Eolus AB (publ),Construction & Engineering,Industrials,429.53,806.65,77.16,0.0,14.86,830.05,0.04,-0.5651676324253997
2015,Eolus AB (publ),Construction & Engineering,Industrials,1394.62,580.88,93.0,0.0,15.4,714.51,0.05,0.9870969547693685
2016,Eolus AB (publ),Construction & Engineering,Industrials,695.98,683.68,76.23000000000002,0.0,11.28,652.14,0.14,-0.11530324400564168
2017,Eolus AB (publ),Construction & Engineering,Industrials,1015.59,704.3,89.52999999999999,0.0,7.11,643.11,1.68,0.3328990834225098
2018,Eolus AB (publ),Construction & Engineering,Industrials,1301.85,1190.23,85.41,0.0,6.28,746.19,1.75,0.026646522448324588
2019,Eolus AB (publ),Construction & Engineering,Industrials,1883.14,1393.59,161.32999999999998,0.0,13.14,824.44,1.89,0.3813004489731708
2020,Eolus AB (publ),Construction & Engineering,Industrials,2476.89,2154.21,179.12,0.0,20.08,1082.84,-1.04,0.11414309484192997
2021,Eolus AB (publ),Construction & Engineering,Industrials,2619.77,2490.48,191.43,0.0,17.04,958.69,272.8,-0.06429609659842957
2022,Eolus AB (publ),Construction & Engineering,Industrials,2238.54,1944.95,242.28,0.0,15.2,925.26,57.42,0.03674644848780877
2023,Eolus AB (publ),Construction & Engineering,Industrials,2290.13,1290.87,319.49,0.0,49.76,1520.21,69.47,0.396312465401842
2024,Eolus AB (publ),Construction & Engineering,Industrials,865.46,202.38,393.58,0.0,53.9,1712.81,81.22,0.12017636271411294
