Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2014,Arjo AB (publ),Healthcare Equipment & Supplies,Health Care,6951.83,3684.43,2222.9600000000005,106.56,87.27,10162.04,0.0,0.10467681685960688
2015,Arjo AB (publ),Healthcare Equipment & Supplies,Health Care,7758.79,4322.55,2639.81,112.82,111.86,10703.21,0.0,0.07450007988257729
2016,Arjo AB (publ),Healthcare Equipment & Supplies,Health Care,7667.11,4287.22,2380.26,130.6,112.92,10107.18,0.0,0.10065220961732146
2017,Arjo AB (publ),Healthcare Equipment & Supplies,Health Care,7444.64,4125.15,2631.96,129.76,104.58,5077.28,0.0,0.1403724041218922
2018,Arjo AB (publ),Healthcare Equipment & Supplies,Health Care,7694.96,4265.61,2699.8399999999997,132.04,98.33,5295.99,0.0,0.14411280988068342
2019,Arjo AB (publ),Healthcare Equipment & Supplies,Health Care,8305.46,4689.21,2819.6699999999996,129.35,87.47,5545.34,0.0,0.15120082808267832
2020,Arjo AB (publ),Healthcare Equipment & Supplies,Health Care,9291.17,5068.28,3148.23,116.68,110.54,5878.85,0.0,0.1838454799833301
2021,Arjo AB (publ),Healthcare Equipment & Supplies,Health Care,9090.02,4871.73,3008.6299999999997,100.22,57.13,6707.91,0.0,0.18675712703360672
2022,Arjo AB (publ),Healthcare Equipment & Supplies,Health Care,9481.49,5507.99,3156.37,109.27,80.76,6995.48,0.0,0.12088377066334263
2023,Arjo AB (publ),Healthcare Equipment & Supplies,Health Care,10928.14,6214.51,3630.76,148.3,225.93,7633.29,0.0,0.1316915772884299
2024,Arjo AB (publ),Healthcare Equipment & Supplies,Health Care,11483.94,6494.55,3820.8600000000006,152.55,210.52,8572.26,0.0,0.12955276671496196
