Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,Loomis AB,Professional & Commercial Services,Industrials,8214.98,6306.79,1460.48,0.0,90.94,91.7,0.0,3.890621592148305
2005,Loomis AB,Professional & Commercial Services,Industrials,8435.92,7175.48,1674.0,0.0,107.97,574.03,0.0,-0.9085413654338615
2006,Loomis AB,Professional & Commercial Services,Industrials,9984.63,7599.5,1815.43,0.0,115.99,2508.67,0.0,0.18085678865693738
2007,Loomis AB,Professional & Commercial Services,Industrials,9626.1,7757.39,1897.31,0.0,0.0,1265.53,0.0,-0.022599227201251577
2008,Loomis AB,Professional & Commercial Services,Industrials,9321.73,7526.43,1463.36,0.0,159.0,2646.34,0.0,0.0653506352169409
2009,Loomis AB,Professional & Commercial Services,Industrials,9821.69,7714.81,1378.53,0.0,102.88,2532.52,0.0,0.24697534471593519
2010,Loomis AB,Professional & Commercial Services,Industrials,9229.53,7151.83,1302.55,0.0,87.34,2709.69,0.0,0.2538334643446301
2011,Loomis AB,Professional & Commercial Services,Industrials,9017.85,7389.8,1229.04,0.0,59.6,2947.6,0.0,0.11514791694938262
2012,Loomis AB,Professional & Commercial Services,Industrials,9439.0,7546.56,1340.69,0.0,48.13,3077.43,0.0,0.1636495387384927
2013,Loomis AB,Professional & Commercial Services,Industrials,10217.41,7878.99,1384.46,0.0,45.13,3925.33,0.0,0.23152957840487298
2014,Loomis AB,Professional & Commercial Services,Industrials,11339.89,9445.77,1705.81,0.0,58.79,4703.37,0.0,0.02753770169048981
2015,Loomis AB,Professional & Commercial Services,Industrials,14715.41,11629.11,2133.07,0.0,97.52,6115.07,0.0,0.13993462053582365
2016,Loomis AB,Professional & Commercial Services,Industrials,16187.55,12267.58,2373.39,0.0,109.0,6303.47,0.0,0.22806168665830082
2017,Loomis AB,Professional & Commercial Services,Industrials,16291.45,12136.28,2519.64,0.0,104.58,7041.55,0.0,0.21741661992033007
2018,Loomis AB,Professional & Commercial Services,Industrials,17137.37,13229.49,2660.51,0.0,108.63,8218.69,0.98,0.13853840847625257
2019,Loomis AB,Professional & Commercial Services,Industrials,18994.14,14154.18,3008.58,0.0,210.31,8994.06,0.94,0.18021901056142292
2020,Loomis AB,Professional & Commercial Services,Industrials,18887.34,14344.1,3095.01,0.0,197.53,9159.73,1.04,0.13652782462609578
2021,Loomis AB,Professional & Commercial Services,Industrials,18949.73,14523.99,3403.5,0.0,177.39,9804.17,0.0,0.08617251638843469
2022,Loomis AB,Professional & Commercial Services,Industrials,23782.12,17615.68,3945.0,0.0,277.44,11732.87,0.0,0.16568836098925485
2023,Loomis AB,Professional & Commercial Services,Industrials,28257.89,21312.85,4348.36,0.0,409.06,12763.76,0.0,0.1713930691269658
2024,Loomis AB,Professional & Commercial Services,Industrials,30365.51,22374.96,5057.53,0.0,500.36,14013.97,0.0,0.17358821233383542
