Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2014,Berner Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,361.96,217.73,129.56,0.0,0.53,66.1,0.0,0.21391830559757927
2015,Berner Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,427.13,264.05,135.86,0.0,0.25,90.2,0.0,0.2990022172948999
2016,Berner Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,421.9,246.48,147.89,0.0,0.35,90.96,0.0,0.29881266490765174
2017,Berner Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,435.75,254.23,157.63,0.0,0.3,95.02,0.0,0.24826352346874359
2018,Berner Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,578.78,339.38,187.39,0.0,1.45,126.59,0.0,0.39939963662216593
2019,Berner Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,655.83,399.79,189.64,0.0,1.11,143.9,0.0,0.45371785962473965
2020,Berner Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,713.62,435.47,211.88,0.0,1.5,183.94,0.0,0.3521256931608132
2021,Berner Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,748.95,450.65,238.86,0.0,1.81,182.02,0.0,0.3166135589495663
2022,Berner Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,802.65,492.8,244.45,0.0,1.46,189.26,0.0,0.337842121948642
2023,Berner Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,938.3,563.36,277.78000000000003,0.0,2.49,233.21,0.0,0.40594314137472626
2024,Berner Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,979.02,600.2,289.92,0.0,3.68,257.63,0.0,0.3307844583317157
