Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,Wallenstam AB,Real Estate Operations,Real Estate,1018.65,379.53,123.33,0.0,339.15,4348.06,0.0,0.04062501437422666
2005,Wallenstam AB,Real Estate Operations,Real Estate,1476.99,380.22,148.91,0.0,0.0,5011.73,0.0,0.18912830499647829
2006,Wallenstam AB,Real Estate Operations,Real Estate,1078.31,402.97,172.29,0.0,0.0,7041.98,0.0,0.07143587456936827
2007,Wallenstam AB,Real Estate Operations,Real Estate,1075.2,378.6,153.93,0.0,0.0,6944.12,0.0,0.07814813108068411
2008,Wallenstam AB,Real Estate Operations,Real Estate,1069.14,376.34,228.88,0.0,366.93,7138.71,0.0,0.013586488315115781
2009,Wallenstam AB,Real Estate Operations,Real Estate,152486.99,45046.35,32600.48,5316.61,802.9,6840.23,0.0,11.601052888572461
2010,Wallenstam AB,Real Estate Operations,Real Estate,156024.74,45589.05,32400.92,5319.59,350.53,8487.41,0.0,9.779641845981281
2011,Wallenstam AB,Real Estate Operations,Real Estate,1324.05,0.0,173.6,0.0,454.3,8932.19,0.0,0.07793721360606974
2012,Wallenstam AB,Real Estate Operations,Real Estate,1354.44,0.0,379.01,0.0,470.1,10178.2,0.0,0.049648267866616885
2013,Wallenstam AB,Real Estate Operations,Real Estate,1424.17,435.92,179.6,0.0,420.57,12101.12,0.0,0.032069758832240315
2014,Wallenstam AB,Real Estate Operations,Real Estate,1438.5,403.26,171.77,0.0,332.53,12348.38,0.0,0.04299673317471604
2015,Wallenstam AB,Real Estate Operations,Real Estate,1481.01,400.61,210.35,0.0,275.36,15793.69,0.0,0.037653645221604325
2016,Wallenstam AB,Real Estate Operations,Real Estate,1578.0,426.17,214.06,0.0,245.49,16857.31,0.0,0.04106705043687278
2017,Wallenstam AB,Real Estate Operations,Real Estate,1647.16,423.17,226.59,0.0,247.9,19420.54,0.0,0.03859315961348139
2018,Wallenstam AB,Real Estate Operations,Real Estate,1788.65,450.44,226.62,0.0,220.07,21087.35,0.0,0.042277479152193154
2019,Wallenstam AB,Real Estate Operations,Real Estate,1885.36,462.5,212.17,0.0,193.56,22308.88,0.0,0.045593055321468394
2020,Wallenstam AB,Real Estate Operations,Real Estate,2181.04,531.19,259.97,0.0,251.78,26686.64,0.0,0.042646807541151674
2021,Wallenstam AB,Real Estate Operations,Real Estate,2329.13,562.24,258.57,0.0,244.54,29975.63,0.0,0.04216024817493411
2022,Wallenstam AB,Real Estate Operations,Real Estate,2365.86,571.99,264.14,0.0,336.35,29585.85,0.0,0.040336174218418605
2023,Wallenstam AB,Real Estate Operations,Real Estate,2717.1,726.55,302.57,0.0,655.89,30706.32,0.0,0.033611647374221336
2024,Wallenstam AB,Real Estate Operations,Real Estate,3225.92,0.0,337.64,0.0,758.68,31710.58,0.0,0.06715739667959401
