Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2012,Xvivo Perfusion AB,Healthcare Equipment & Supplies,Health Care,12.58,2.83,7.609999999999999,1.98,0.04,75.99,0.0,0.053691275167785255
2013,Xvivo Perfusion AB,Healthcare Equipment & Supplies,Health Care,62.2,13.34,26.24,13.71,0.11,91.07,0.0,0.39771604260458987
2014,Xvivo Perfusion AB,Healthcare Equipment & Supplies,Health Care,77.81,18.97,31.02,21.24,0.26,171.02,0.0,0.28534674307098584
2015,Xvivo Perfusion AB,Healthcare Equipment & Supplies,Health Care,114.97,33.74,43.23,29.72,0.0,193.48,0.0,0.35001033698573497
2016,Xvivo Perfusion AB,Healthcare Equipment & Supplies,Health Care,135.68,35.29,59.11,36.01,0.1,300.12,0.0,0.2571971211515395
2017,Xvivo Perfusion AB,Healthcare Equipment & Supplies,Health Care,143.65,33.84,61.73,38.22,0.1,504.66,0.0,0.17080806879879526
2018,Xvivo Perfusion AB,Healthcare Equipment & Supplies,Health Care,175.93,48.62,65.99,44.89,0.12,527.43,0.0,0.2011451756631212
2019,Xvivo Perfusion AB,Healthcare Equipment & Supplies,Health Care,205.51,54.0,79.59,58.3,0.27,541.52,0.0,0.2399726695228246
2020,Xvivo Perfusion AB,Healthcare Equipment & Supplies,Health Care,184.08,51.31,110.24,68.31,0.37,1053.04,0.0,0.08591316569171163
2021,Xvivo Perfusion AB,Healthcare Equipment & Supplies,Health Care,258.96,70.26,153.71,54.16,0.28,1252.39,0.0,0.07096032386077816
2022,Xvivo Perfusion AB,Healthcare Equipment & Supplies,Health Care,394.59,112.44,212.24,65.89,0.57,1346.14,0.0,0.10045760470679123
2023,Xvivo Perfusion AB,Healthcare Equipment & Supplies,Health Care,594.72,151.71,307.74,135.3,1.18,1958.2,0.0,0.13757021754672658
2024,Xvivo Perfusion AB,Healthcare Equipment & Supplies,Health Care,836.39,209.5,386.23,150.85,1.28,2217.37,0.0,0.17598776929425403
