Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2005,Elekta AB (publ),Healthcare Equipment & Supplies,Health Care,2863.62,1727.98,608.7,188.97,13.63,1498.67,0.0,0.4686021605823829
2006,Elekta AB (publ),Healthcare Equipment & Supplies,Health Care,3746.18,2134.5,804.99,248.28,49.99,1559.95,0.0,0.6442385973909419
2007,Elekta AB (publ),Healthcare Equipment & Supplies,Health Care,3986.1,2332.64,918.79,317.13,62.54,1649.42,5.33,0.5978304879891223
2008,Elekta AB (publ),Healthcare Equipment & Supplies,Health Care,4339.29,2475.81,1005.18,327.09,64.91,1536.41,7.67,0.7256618828039997
2009,Elekta AB (publ),Healthcare Equipment & Supplies,Health Care,5652.54,3091.19,1330.9499999999998,409.85,90.42,2072.15,4.88,0.7461760301969639
2010,Elekta AB (publ),Healthcare Equipment & Supplies,Health Care,6083.86,3280.61,1381.0500000000002,440.32,41.15,2644.04,0.82,0.688645145678788
2011,Elekta AB (publ),Healthcare Equipment & Supplies,Health Care,6800.82,3645.63,1389.59,406.12,49.9,3333.83,0.87,0.6362851230995291
2012,Elekta AB (publ),Healthcare Equipment & Supplies,Health Care,7746.81,4136.26,1458.95,449.5,171.24,4255.66,9.36,0.5697183131614859
2013,Elekta AB (publ),Healthcare Equipment & Supplies,Health Care,8963.1,4817.48,1755.52,619.85,193.32,4936.94,11.57,0.5691874928008634
2014,Elekta AB (publ),Healthcare Equipment & Supplies,Health Care,9846.92,5568.01,1817.63,797.4,212.7,5717.31,7.32,0.5320832962130304
2015,Elekta AB (publ),Healthcare Equipment & Supplies,Health Care,9922.47,5980.58,2181.49,871.5,198.65,6001.59,7.23,0.40494639546533256
2016,Elekta AB (publ),Healthcare Equipment & Supplies,Health Care,11071.94,6520.22,2330.62,1050.85,236.81,6409.09,10.01,0.4728295243881541
2017,Elekta AB (publ),Healthcare Equipment & Supplies,Health Care,10263.38,6018.62,2006.84,976.1,200.4,6567.22,0.0,0.45888823581363186
2018,Elekta AB (publ),Healthcare Equipment & Supplies,Health Care,11236.3,6327.4,2094.25,1063.14,158.26,6400.9,0.0,0.581094846037276
2019,Elekta AB (publ),Healthcare Equipment & Supplies,Health Care,12579.91,7308.51,2167.0299999999997,1477.48,144.78,7071.26,0.91,0.6273986626452702
2020,Elekta AB (publ),Healthcare Equipment & Supplies,Health Care,13901.64,8058.59,2415.49,1577.63,155.19,8516.48,1.05,0.5694139028568141
2021,Elekta AB (publ),Healthcare Equipment & Supplies,Health Care,14142.6,8377.87,2290.4700000000003,1526.99,197.3,8049.37,0.0,0.5968106820782246
2022,Elekta AB (publ),Healthcare Equipment & Supplies,Health Care,14270.58,8937.26,2479.79,1345.84,104.96,8502.64,2.86,0.4813838104755746
2023,Elekta AB (publ),Healthcare Equipment & Supplies,Health Care,16277.0,10150.81,2895.6800000000003,1368.24,135.09,10089.57,4.15,0.44222150010105293
2024,Elekta AB (publ),Healthcare Equipment & Supplies,Health Care,18168.39,11372.92,3019.2,1407.83,302.82,10857.81,5.04,0.4493553717486663
