Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2015,Nordnet AB (publ),Banking Services,Financials,1194.57,0.0,611.03,0.0,31.65,1957.16,0.0,0.2819851212982076
2016,Nordnet AB (publ),Banking Services,Financials,1174.44,0.0,655.96,0.0,30.21,1876.61,0.0,0.26018725254581404
2017,Nordnet AB (publ),Banking Services,Financials,1204.72,0.0,792.87,0.0,43.99,2025.96,0.0,0.18157318012201623
2018,Nordnet AB (publ),Banking Services,Financials,1227.16,0.0,889.31,0.0,107.55,1940.24,0.0,0.11869665608378352
2019,Nordnet AB (publ),Banking Services,Financials,1464.14,0.0,881.9,0.0,114.01,2867.17,0.0,0.16330737277524532
2020,Nordnet AB (publ),Banking Services,Financials,2741.63,0.0,1014.96,0.0,187.87,4397.89,0.0,0.3498950633144531
2021,Nordnet AB (publ),Banking Services,Financials,3636.45,0.0,919.56,0.0,228.53,5836.03,0.0,0.4263788911297577
2022,Nordnet AB (publ),Banking Services,Financials,3213.48,0.0,1011.81,0.0,362.77,5694.75,0.0,0.3229114535317617
2023,Nordnet AB (publ),Banking Services,Financials,4528.81,0.0,1066.64,0.0,668.13,7754.5,0.0,0.36031207685859823
2024,Nordnet AB (publ),Banking Services,Financials,5239.37,0.0,1278.37,0.0,873.91,8158.66,0.0,0.37838198919920674
