Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2014,Munters Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3872.74,2686.85,1141.79,121.25,312.32,501.3,1.92,-0.29205913914391335
2015,Munters Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,5162.01,3422.86,1245.81,121.43,345.15,509.68,8.37,0.5204516938519453
2016,Munters Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,5931.01,3860.07,1399.29,135.51,383.94,716.93,10.43,0.5818576770787507
2017,Munters Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,6394.96,4316.89,1516.4299999999998,161.71,216.91,3751.42,0.0,0.1349995468382639
2018,Munters Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,6004.63,3895.71,1442.16,178.87,123.61,3629.22,-3.9,0.1991603499828981
2019,Munters Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,6656.47,4487.27,1470.33,183.32,144.24,3401.84,0.0,0.21692672200926552
2020,Munters Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,7179.73,4774.54,1387.84,190.37,115.65,3911.58,5.22,0.2788168913398692
2021,Munters Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,7364.22,5005.02,1403.09,162.36,47.1,4247.86,2.92,0.2520408019234117
2022,Munters Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,9868.2,7000.67,1785.33,224.23,95.96,4991.53,2.82,0.24236787569954066
2023,Munters Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,13864.2,9463.09,2375.73,358.3,273.7,5292.56,1.01,0.39859301001025776
2024,Munters Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,13817.94,8944.49,2607.59,414.93,322.39,6059.6,14.39,0.3882785450749837
