Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,Knowit AB (publ),Software & IT Services,Information Technology,352.15,0.0,0.0,0.0,0.0,110.12,1.87,3.1444771854629874
2005,Knowit AB (publ),Software & IT Services,Information Technology,462.27,70.67,348.21999999999997,0.0,0.64,171.53,4.66,0.24257903399738914
2006,Knowit AB (publ),Software & IT Services,Information Technology,662.01,121.94,474.82,0.0,1.12,219.67,8.12,0.28153123490934606
2007,Knowit AB (publ),Software & IT Services,Information Technology,851.25,152.76,604.4000000000001,0.0,2.61,256.6,23.58,0.3265043900349772
2009,Knowit AB (publ),Software & IT Services,Information Technology,1140.1,185.89,819.44,0.0,7.51,451.49,0.0,0.2818667080112513
2010,Knowit AB (publ),Software & IT Services,Information Technology,1426.37,237.69,1032.08,0.0,7.15,618.85,2.83,0.24039698880452948
2011,Knowit AB (publ),Software & IT Services,Information Technology,1613.28,213.68,1218.84,0.0,9.03,701.83,3.57,0.2434505245250921
2012,Knowit AB (publ),Software & IT Services,Information Technology,1659.72,236.28,1292.53,0.0,7.09,726.77,3.77,0.16949106140663084
2013,Knowit AB (publ),Software & IT Services,Information Technology,1780.6,236.56,1430.6,0.0,7.07,735.47,5.85,0.1434872929369234
2014,Knowit AB (publ),Software & IT Services,Information Technology,1865.35,226.17,1516.6,0.0,7.19,754.1,10.83,0.15085040461218663
2015,Knowit AB (publ),Software & IT Services,Information Technology,2108.72,290.8,1673.65,0.0,4.38,773.26,13.95,0.1777035352701309
2016,Knowit AB (publ),Software & IT Services,Information Technology,2382.44,380.32,1783.18,0.0,2.78,791.84,8.8,0.26998401278976825
2017,Knowit AB (publ),Software & IT Services,Information Technology,2646.97,442.79,1920.82,0.0,2.18,939.28,12.54,0.29541299825597267
2018,Knowit AB (publ),Software & IT Services,Information Technology,2887.42,479.74,2101.39,0.0,1.43,1065.03,14.55,0.2823875951759021
2019,Knowit AB (publ),Software & IT Services,Information Technology,3103.63,518.15,2221.1400000000003,0.0,1.54,1148.7,15.03,0.3117561633712284
2020,Knowit AB (publ),Software & IT Services,Information Technology,3458.43,652.25,2389.5600000000004,0.0,1.36,1598.47,14.84,0.25739628465700914
2021,Knowit AB (publ),Software & IT Services,Information Technology,4822.46,989.56,3270.19,0.0,6.18,3784.72,7.53,0.14675456523172262
2022,Knowit AB (publ),Software & IT Services,Information Technology,6493.05,1615.0,4169.93,0.0,21.97,3940.56,19.94,0.17324832723141015
2023,Knowit AB (publ),Software & IT Services,Information Technology,7063.92,1581.47,4827.54,0.0,43.28,4179.03,14.83,0.14583939378043137
2024,Knowit AB (publ),Software & IT Services,Information Technology,6524.8,1262.84,4712.11,0.0,37.09,4254.81,-0.89,0.12053823297100094
