Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2020,RVRC Holding AB,Specialty Retailers,Consumer Discretionary,375.79,112.41,181.29,0.0,6.7,647.03,0.0,0.11651700848492343
2021,RVRC Holding AB,Specialty Retailers,Consumer Discretionary,917.13,254.36,439.25,0.0,6.33,763.85,0.0,0.2843359298291549
2022,RVRC Holding AB,Specialty Retailers,Consumer Discretionary,1298.81,360.08,601.11,0.0,2.93,938.56,0.0,0.3565994715308558
2023,RVRC Holding AB,Specialty Retailers,Consumer Discretionary,1517.98,422.31,789.16,0.0,2.92,1131.5,0.0,0.2683075563411402
2024,RVRC Holding AB,Specialty Retailers,Consumer Discretionary,1841.04,528.3,919.51,0.0,1.0,1260.68,0.0,0.31112574166322937
