Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,Nilorngruppen AB,Textiles & Apparel,Other,220.97,0.0,124.34,0.0,2.85,71.37,0.19,1.310508664058133
2005,Nilorngruppen AB,Textiles & Apparel,Other,226.66,0.0,98.05,0.0,2.27,61.44,0.0,2.056315104166667
2006,Nilorngruppen AB,Textiles & Apparel,Other,242.02,0.0,98.44,0.0,2.58,61.25,0.0,2.3020408163265307
2007,Nilorngruppen AB,Textiles & Apparel,Other,260.84,0.0,104.7,0.0,2.21,67.31,0.0,2.2868815926311092
2008,Nilorngruppen AB,Textiles & Apparel,Other,264.61,0.0,114.63,0.0,1.24,69.67,0.51,2.1194072385294955
2011,Nilorngruppen AB,Textiles & Apparel,Other,277.22,0.0,108.46,0.0,0.06,85.66,0.0,1.9694139621760454
2012,Nilorngruppen AB,Textiles & Apparel,Other,283.98,0.0,116.0,0.0,0.22,73.97,0.0,2.2679464647830203
2013,Nilorngruppen AB,Textiles & Apparel,Other,345.49,0.0,128.76999999999998,0.0,0.2,89.45,0.0,2.420570150922303
2014,Nilorngruppen AB,Textiles & Apparel,Other,420.3,0.0,152.1,0.0,0.46,109.54,0.0,2.44422128902684
2015,Nilorngruppen AB,Textiles & Apparel,Other,504.02,0.0,186.15,0.0,0.89,118.61,0.0,2.6724559480650876
2016,Nilorngruppen AB,Textiles & Apparel,Other,599.46,0.0,204.46,0.0,0.76,130.67,0.0,3.017065891176246
2017,Nilorngruppen AB,Textiles & Apparel,Other,641.59,353.06,205.24,0.0,0.16,154.01,0.0,0.5397701447957927
2018,Nilorngruppen AB,Textiles & Apparel,Other,666.78,370.87,212.52999999999997,0.0,1.3,176.4,0.0,0.46530612244897956
2019,Nilorngruppen AB,Textiles & Apparel,Other,665.7,379.33,203.71,0.0,2.89,175.06,0.0,0.45567234091168773
2020,Nilorngruppen AB,Textiles & Apparel,Other,632.75,354.24,214.24,0.0,2.88,219.08,0.0,0.2802172722293225
2021,Nilorngruppen AB,Textiles & Apparel,Other,790.04,425.11,226.33,0.0,1.96,271.1,0.0,0.504020656584286
2022,Nilorngruppen AB,Textiles & Apparel,Other,895.81,500.05,252.24,0.0,2.1,313.65,0.0,0.4508847441415589
2023,Nilorngruppen AB,Textiles & Apparel,Other,865.66,487.75,293.94,0.0,6.26,296.46,0.35,0.2618173242141436
2024,Nilorngruppen AB,Textiles & Apparel,Other,960.73,525.94,318.8,0.0,6.4,359.43,0.8,0.3042223024178995
