Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2015,Boozt AB,Diversified Retail,Consumer Discretionary,781.33,400.8,130.22,0.0,5.26,224.07,0.0,1.093631454456197
2016,Boozt AB,Diversified Retail,Consumer Discretionary,1371.2,752.67,167.72,0.0,0.49,348.32,0.0,1.2928341754708317
2017,Boozt AB,Diversified Retail,Consumer Discretionary,1952.57,1118.83,313.35,0.0,7.36,791.31,0.0,0.648329984456155
2018,Boozt AB,Diversified Retail,Consumer Discretionary,2607.13,1564.84,147.12,0.0,10.11,849.39,0.0,1.041994843358175
2019,Boozt AB,Diversified Retail,Consumer Discretionary,3187.16,1920.63,1080.41,0.0,9.77,883.93,0.0,0.1995067482719216
2020,Boozt AB,Diversified Retail,Consumer Discretionary,4461.67,2650.72,1439.63,0.0,12.28,1992.44,0.0,0.18020116038626016
2021,Boozt AB,Diversified Retail,Consumer Discretionary,5826.63,3469.84,1928.95,0.0,19.84,2120.52,117.99,0.18226409531340043
2022,Boozt AB,Diversified Retail,Consumer Discretionary,6407.21,3873.36,2086.23,0.0,20.9,2355.61,0.0,0.1811505300113346
2023,Boozt AB,Diversified Retail,Consumer Discretionary,7718.37,4694.72,2469.2799999999997,0.0,51.75,2739.41,0.0,0.18347746412548685
2024,Boozt AB,Diversified Retail,Consumer Discretionary,8384.13,5116.51,2522.15,0.0,43.73,3067.84,0.0,0.22874074267236846
