Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2018,Profoto Holding AB (publ),"Computers, Phones & Household Electronics",Information Technology,635.86,209.77,266.90000000000003,0.0,0.94,195.17,0.0,0.8108315827227546
2019,Profoto Holding AB (publ),"Computers, Phones & Household Electronics",Information Technology,775.18,235.44,322.91,0.0,0.93,325.37,0.0,0.6635522635768509
2020,Profoto Holding AB (publ),"Computers, Phones & Household Electronics",Information Technology,540.4,233.35,254.85,0.0,2.05,348.76,0.0,0.1437951599954122
2021,Profoto Holding AB (publ),"Computers, Phones & Household Electronics",Information Technology,733.62,232.51,264.58,0.0,1.0,322.49,0.0,0.7303482278520265
2022,Profoto Holding AB (publ),"Computers, Phones & Household Electronics",Information Technology,805.72,252.74,312.59,0.0,3.8,368.03,0.0,0.6428552020215744
2023,Profoto Holding AB (publ),"Computers, Phones & Household Electronics",Information Technology,783.28,224.93,379.21,0.0,5.97,398.68,0.0,0.43435838266278703
2024,Profoto Holding AB (publ),"Computers, Phones & Household Electronics",Information Technology,743.43,241.03,407.80999999999995,0.0,10.17,380.4,0.0,0.22192429022082028
