Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,Enea AB,Software & IT Services,Information Technology,601.54,0.0,0.0,0.0,2.26,241.31,0.0,2.483444531929883
2005,Enea AB,Software & IT Services,Information Technology,215.71,0.0,50.87,50.87,0.88,288.06,0.0,0.7457821287231827
2006,Enea AB,Software & IT Services,Information Technology,416.55,0.0,56.91,56.91,0.0,345.52,0.0,1.2055742069923594
2007,Enea AB,Software & IT Services,Information Technology,270.12,0.0,78.78,78.78,0.07,365.53,0.0,0.7387902497743004
2008,Enea AB,Software & IT Services,Information Technology,784.83,430.85,103.55,103.55,0.46,487.65,0.0,0.724946170409105
2009,Enea AB,Software & IT Services,Information Technology,640.06,364.3,103.58,103.58,0.56,417.48,0.0,0.6591932547666952
2010,Enea AB,Software & IT Services,Information Technology,375.04,118.66,82.76,82.76,2.9,444.76,0.0,0.5699253529993704
2011,Enea AB,Software & IT Services,Information Technology,385.83,309.98,80.51,80.51,3.81,360.89,0.0,0.19961761201474124
2012,Enea AB,Software & IT Services,Information Technology,402.04,238.02,217.52,73.18,0.06,314.35,0.0,0.06241450612374744
2013,Enea AB,Software & IT Services,Information Technology,368.7,201.4,190.9,81.55,0.14,349.82,0.0,0.16525641758618712
2014,Enea AB,Software & IT Services,Information Technology,394.35,222.02,195.51,80.74,0.08,383.68,0.0,0.14981234361968312
2015,Enea AB,Software & IT Services,Information Technology,460.35,280.28,213.47000000000003,87.29,0.08,417.47,0.0,0.1288954894962513
2016,Enea AB,Software & IT Services,Information Technology,492.27,291.72,228.1,89.82,0.58,401.09,0.0,0.15380587897978
2017,Enea AB,Software & IT Services,Information Technology,569.77,322.08,94.03,94.03,0.0,754.69,0.0,0.32820098318514884
2018,Enea AB,Software & IT Services,Information Technology,788.5,416.96,397.63,127.61,22.01,962.04,0.0,0.08264729117292424
2019,Enea AB,Software & IT Services,Information Technology,941.79,509.32,427.56,155.38,23.85,1388.93,0.0,0.09823389227678858
2020,Enea AB,Software & IT Services,Information Technology,950.91,599.9,431.42,143.82,9.02,1553.23,0.0,0.035017350939654766
2021,Enea AB,Software & IT Services,Information Technology,889.44,285.64,526.74,266.76,11.11,1730.33,0.0,0.192281241150532
2022,Enea AB,Software & IT Services,Information Technology,916.65,406.06,578.1,283.76,16.8,2156.63,0.0,0.09248225240305473
2023,Enea AB,Software & IT Services,Information Technology,930.11,427.94,1188.58,826.59,80.68,1692.66,0.0,0.03515177294908612
2024,Enea AB,Software & IT Services,Information Technology,935.83,398.14,589.13,276.06,89.42,1903.2,0.0,0.07103825136612024
